,time,ax,ay,az
301,15.744,-0.2,0.16,0.59
302,15.764,-0.2,0.16,0.59
303,15.777,-0.2,0.16,0.59
304,15.796,-0.2,0.16,0.59
305,15.814,-0.2,0.16,0.59
306,15.833,-0.2,0.16,0.59
307,15.852,-0.2,0.16,0.59
308,15.872,-0.2,0.16,0.59
309,15.891,-0.2,0.16,0.59
310,15.911,-0.2,0.16,0.59
311,15.929,-0.2,0.16,0.59
312,15.951,-0.2,0.16,0.59
313,15.966,-0.2,0.16,0.59
314,15.986,-0.2,0.16,0.59
315,16.006,-0.2,0.16,0.59
316,16.037,-0.2,0.16,0.59
317,16.042,-0.2,0.16,0.59
318,16.074,-0.2,0.16,0.59
319,16.077,-0.2,0.16,0.59
320,16.097,-0.2,0.16,0.59
321,16.117,-0.2,0.16,0.59
322,16.135,-0.2,0.16,0.59
323,16.155,-0.2,0.16,0.59
324,16.173,-0.2,0.16,0.59
325,16.192,-0.2,0.16,0.59
326,16.211,-0.2,0.16,0.59
327,16.231,-0.2,0.16,0.59
328,16.248,-0.2,0.16,0.59
329,16.267,-0.2,0.16,0.59
330,16.288,-0.2,0.16,0.59
331,16.308,-0.2,0.16,0.59
332,16.325,-0.2,0.16,0.59
333,16.345,-0.2,0.16,0.59
334,16.371,-0.2,0.16,0.59
335,16.395,-0.2,0.16,0.59
336,16.402,-0.2,0.16,0.59
337,16.426,-0.2,0.16,0.59
338,16.442,-0.2,0.16,0.59
339,16.46,-0.2,0.16,0.59
340,16.478,-0.2,0.16,0.59
341,16.496,-0.2,0.16,0.59
342,16.516,-0.2,0.16,0.59
343,16.535,-0.2,0.16,0.59
344,16.554,-0.2,0.16,0.59
345,16.584,-0.2,0.16,0.59
346,16.594,-0.2,0.16,0.59
347,16.612,-0.2,0.16,0.59
348,16.631,-0.2,0.16,0.59
349,16.649,-0.2,0.16,0.59
350,16.668,-0.2,0.16,0.59
351,16.688,-0.2,0.16,0.59
352,16.707,-0.2,0.16,0.59
353,16.725,-0.2,0.16,0.59
354,16.745,-0.2,0.16,0.59
355,16.766,-0.2,0.16,0.59
356,16.781,-0.2,0.16,0.59
357,16.802,-0.2,0.16,0.59
358,16.821,-0.2,0.16,0.59
359,16.847,-0.2,0.16,0.59
360,16.86,-0.2,0.16,0.59
361,16.877,-0.2,0.16,0.59
362,16.902,-0.2,0.16,0.59
363,16.916,-0.2,0.16,0.59
364,16.935,-0.2,0.16,0.59
365,16.953,-0.2,0.16,0.59
366,16.974,-0.2,0.16,0.59
367,16.992,-0.2,0.16,0.59
368,17.011,-0.2,0.16,0.59
369,17.036,-0.2,0.16,0.59
370,17.053,-0.2,0.16,0.59
371,17.077,-0.2,0.16,0.59
372,17.091,-0.2,0.16,0.59
373,17.11,-0.2,0.16,0.59
374,17.128,-0.2,0.16,0.59
375,17.148,-0.2,0.16,0.59
376,17.167,-0.2,0.16,0.59
377,17.186,-0.2,0.16,0.59
378,17.205,-0.2,0.16,0.59
379,17.224,-0.2,0.16,0.59
380,17.243,-0.2,0.16,0.59
381,17.263,-0.2,0.16,0.59
382,17.288,-0.2,0.16,0.59
383,17.3,-0.2,0.16,0.59
384,17.319,-0.2,0.16,0.59
385,17.338,-0.2,0.16,0.59
386,17.357,-0.2,0.16,0.59
387,17.376,-0.2,0.16,0.59
388,17.396,-0.2,0.16,0.59
389,17.414,-0.2,0.16,0.59
390,17.433,-0.2,0.16,0.59
391,17.453,-0.2,0.16,0.59
392,17.483,-0.2,0.16,0.59
393,17.493,-0.2,0.16,0.59
394,17.509,-0.2,0.16,0.59
395,17.529,-0.2,0.16,0.59
396,17.547,-0.2,0.16,0.59
397,17.567,-0.2,0.16,0.59
398,17.586,-0.2,0.16,0.59
399,17.606,-0.2,0.16,0.59
400,17.624,-0.2,0.16,0.59
401,17.643,-0.2,0.16,0.59
402,17.669,-0.2,0.16,0.59
403,17.682,-0.2,0.16,0.59
404,17.7,-0.2,0.16,0.59
405,17.719,-0.2,0.16,0.59
406,17.738,-0.2,0.16,0.59
407,17.757,-0.2,0.16,0.59
408,17.777,-0.2,0.16,0.59
409,17.796,-0.2,0.16,0.59
410,17.815,-0.2,0.16,0.59
411,17.833,-0.2,0.16,0.59
412,17.852,-0.2,0.16,0.59
413,17.876,-0.2,0.16,0.59
414,17.89,-0.2,0.16,0.59
415,17.909,-0.2,0.16,0.59
416,17.928,-0.2,0.16,0.59
417,17.947,-0.2,0.16,0.59
418,17.966,-0.2,0.16,0.59
419,17.986,-0.2,0.16,0.59
420,18.004,-0.2,0.16,0.59
421,18.036,-0.2,0.16,0.59
422,18.041,-0.2,0.16,0.59
423,18.073,-0.2,0.16,0.59
424,18.077,-0.2,0.16,0.59
425,18.096,-0.2,0.16,0.59
426,18.115,-0.2,0.16,0.59
427,18.135,-0.2,0.16,0.59
428,18.153,-0.2,0.16,0.59
429,18.182,-0.2,0.16,0.59
430,18.192,-0.2,0.16,0.59
431,18.212,-0.2,0.16,0.59
432,18.23,-0.2,0.16,0.59
433,18.249,-0.2,0.16,0.59
434,18.268,-0.2,0.16,0.59
435,18.287,-0.2,0.16,0.59
436,18.306,-0.2,0.16,0.59
437,18.332,-0.2,0.16,0.59
438,18.344,-0.2,0.16,0.59
439,18.363,-0.2,0.16,0.59
440,18.385,-0.2,0.16,0.59
441,18.401,-0.2,0.16,0.59
442,18.42,-0.2,0.16,0.59
443,18.439,-0.2,0.16,0.59
444,18.458,-0.2,0.16,0.59
445,18.485,-0.2,0.16,0.59
446,18.505,-0.2,0.16,0.59
447,18.515,-0.2,0.16,0.59
448,18.534,-0.2,0.16,0.59
449,18.553,-0.2,0.16,0.59
450,18.572,-0.2,0.16,0.59
451,18.592,-0.2,0.16,0.59
452,18.611,-0.2,0.16,0.59
453,18.629,-0.2,0.16,0.59
454,18.649,-0.2,0.16,0.59
455,18.669,-0.2,0.16,0.59
456,18.689,-0.2,0.16,0.59
457,18.707,-0.2,0.16,0.59
458,18.726,-0.2,0.16,0.59
459,18.745,-0.2,0.16,0.59
460,18.764,-0.2,0.16,0.59
461,18.782,-0.2,0.16,0.59
462,18.806,-0.2,0.16,0.59
463,18.82,-0.2,0.16,0.59
464,18.838,-0.2,0.16,0.59
465,18.858,-0.2,0.16,0.59
466,18.879,-0.2,0.16,0.59
467,18.898,-0.2,0.16,0.59
468,18.916,-0.2,0.16,0.59
469,18.935,-0.2,0.16,0.59
470,18.952,-0.2,0.16,0.59
471,18.975,-0.2,0.16,0.59
472,18.992,-0.2,0.16,0.59
473,19.011,-0.2,0.16,0.59
474,19.036,-0.2,0.16,0.59
475,19.052,-0.2,0.16,0.59
476,19.073,-0.2,0.16,0.59
477,19.09,-0.2,0.16,0.59
478,19.11,-0.2,0.16,0.59
479,19.129,-0.2,0.16,0.59
480,19.148,-0.2,0.16,0.59
481,19.167,-0.2,0.16,0.59
482,19.185,-0.2,0.16,0.59
483,19.204,-0.2,0.16,0.59
484,19.224,-0.2,0.16,0.59
485,19.242,-0.2,0.16,0.59
486,19.261,-0.2,0.16,0.59
487,19.285,-0.2,0.16,0.59
488,19.3,-0.2,0.16,0.59
489,19.32,-0.2,0.16,0.59
490,19.338,-0.2,0.16,0.59
491,19.356,-0.2,0.16,0.59
492,19.377,-0.2,0.16,0.59
493,19.395,-0.2,0.16,0.59
494,19.414,-0.2,0.16,0.59
495,19.433,-0.2,0.16,0.59
496,19.457,-0.2,0.16,0.59
497,19.479,-0.2,0.16,0.59
498,19.49,-0.2,0.16,0.59
499,19.509,-0.2,0.16,0.59
