
time,ax,ay,az,wx,wy,wz,
12.471,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.479,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.48,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.481,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.481,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.486,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.487,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.487,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.487,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.496,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.498,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.498,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.499,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.505,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.505,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.506,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.506,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.515,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.516,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.517,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.517,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.526,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.528,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.529,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.53,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.534,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.535,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.535,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.536,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.544,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.546,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.546,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.547,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.553,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.554,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.555,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.556,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.562,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.564,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.565,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.566,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.572,-0.21,0.10,0.74,0.00,0.00,0.00,
12.573,-0.21,0.10,0.74,0.00,0.00,0.00,
12.573,-0.21,0.10,0.74,0.00,0.00,0.00,
12.574,-0.21,0.10,0.74,0.00,0.00,0.00,
12.581,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.582,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.583,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.584,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.592,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.593,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.593,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.593,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.6,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.601,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.602,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.603,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.61,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.61,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.614,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.615,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.619,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.621,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.621,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.622,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.63,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.631,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.633,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.634,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.639,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.64,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.64,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.641,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.648,-0.21,0.10,0.74,0.00,0.00,0.00,
12.649,-0.21,0.10,0.74,0.00,0.00,0.00,
12.649,-0.21,0.10,0.74,0.00,0.00,0.00,
12.65,-0.21,0.10,0.74,0.00,0.00,0.00,
12.659,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.66,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.661,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.661,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.667,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.668,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.669,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.669,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.68,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.68,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.681,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.681,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.686,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.687,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.687,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.688,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.696,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.696,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.697,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.697,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.705,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.706,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.706,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.707,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.715,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.716,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.716,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.717,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.725,-0.21,0.10,0.74,0.00,0.00,0.00,
12.726,-0.21,0.10,0.74,0.00,0.00,0.00,
12.727,-0.21,0.10,0.74,0.00,0.00,0.00,
12.727,-0.21,0.10,0.74,0.00,0.00,0.00,
12.733,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.734,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.735,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.735,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.743,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.744,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.745,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.745,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.753,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.754,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.754,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.755,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.762,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.763,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.764,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.765,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.772,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.773,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.773,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.774,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
12.781,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.782,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.783,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.783,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.792,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.793,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.793,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.793,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.8,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.801,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.801,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.802,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.81,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.81,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.811,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.811,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.819,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.82,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.821,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.822,-0.21,0.10,0.74,-0.00,0.00,-0.00,
12.829,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.83,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.83,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.831,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.839,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.839,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.84,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.841,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.848,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.85,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.857,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.857,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.858,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.858,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.859,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.859,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.867,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.868,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.868,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.869,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.88,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.881,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.882,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.882,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.886,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.887,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.887,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.888,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.895,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.896,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.897,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.897,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.905,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.906,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.906,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.907,-0.21,0.10,0.74,0.00,0.00,-0.00,
12.915,-0.21,0.10,0.74,0.00,0.00,0.00,
12.916,-0.21,0.10,0.74,0.00,0.00,0.00,
12.917,-0.21,0.10,0.74,0.00,0.00,0.00,
12.917,-0.21,0.10,0.74,0.00,0.00,0.00,
12.926,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.927,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.928,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.928,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.934,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.934,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.935,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.936,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.944,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.945,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.945,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.946,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.953,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.954,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.954,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.955,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.963,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.964,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.965,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.965,-0.21,0.10,0.74,0.00,-0.00,0.00,
12.972,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.973,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.973,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.974,-0.21,0.10,0.74,-0.00,0.00,0.00,
12.983,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.984,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.985,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.985,-0.21,0.10,0.74,-0.00,-0.00,0.00,
12.995,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.996,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.997,-0.21,0.10,0.74,0.00,-0.00,-0.00,
12.997,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.0,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.001,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.001,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.002,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.01,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.011,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.011,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.012,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.02,-0.21,0.10,0.74,0.00,0.00,0.00,
13.021,-0.21,0.10,0.74,0.00,0.00,0.00,
13.021,-0.21,0.10,0.74,0.00,0.00,0.00,
13.022,-0.21,0.10,0.74,0.00,0.00,0.00,
13.029,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.03,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.031,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.032,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.039,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.04,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.041,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.041,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.048,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.05,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.051,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.052,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.059,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.059,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.06,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.061,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.067,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.068,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.069,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.07,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.077,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.078,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.079,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.08,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.098,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.101,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.107,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.108,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.109,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.109,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.11,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.111,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.112,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.112,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.114,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.115,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.118,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.12,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.122,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.122,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.125,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.126,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.126,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.127,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.133,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.134,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.134,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.135,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.143,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.145,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.145,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.146,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.153,-0.21,0.10,0.74,0.00,0.00,0.00,
13.154,-0.21,0.10,0.74,0.00,0.00,0.00,
13.154,-0.21,0.10,0.74,0.00,0.00,0.00,
13.155,-0.21,0.10,0.74,0.00,0.00,0.00,
13.162,-0.21,0.10,0.74,0.00,0.00,0.00,
13.163,-0.21,0.10,0.74,0.00,0.00,0.00,
13.164,-0.21,0.10,0.74,0.00,0.00,0.00,
13.164,-0.21,0.10,0.74,0.00,0.00,0.00,
13.172,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.173,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.174,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.175,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.188,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.19,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.19,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.191,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.193,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.194,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.194,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.194,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.2,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.202,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.202,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.202,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.21,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.211,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.212,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.212,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.219,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.221,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.221,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.222,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.23,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.232,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.233,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.234,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.238,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.239,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.24,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.24,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.248,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.249,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.25,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.25,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.258,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.259,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.26,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.26,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.267,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.268,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.268,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.269,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.277,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.277,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.278,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.278,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.286,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.287,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.288,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.289,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.308,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.31,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.31,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.31,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.311,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.311,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.311,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.311,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.312,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.312,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.32,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.32,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.321,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.321,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.329,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.329,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.33,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.33,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.339,-0.21,0.10,0.74,0.00,0.00,0.00,
13.339,-0.21,0.10,0.74,0.00,0.00,0.00,
13.34,-0.21,0.10,0.74,0.00,0.00,0.00,
13.34,-0.21,0.10,0.74,0.00,0.00,0.00,
13.348,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.349,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.349,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.349,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.358,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.359,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.36,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.36,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.367,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.368,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.368,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.369,-0.21,0.10,0.74,-0.00,-0.00,-0.00,
13.377,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.377,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.378,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.378,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.386,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.387,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.388,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.389,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.401,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.402,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.403,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.403,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.405,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.406,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.406,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.407,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.416,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.417,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.417,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.417,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.424,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.425,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.426,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.426,-0.21,0.10,0.74,0.00,-0.00,0.00,
13.434,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.435,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.435,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.436,-0.21,0.10,0.74,-0.00,-0.00,0.00,
13.443,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.444,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.445,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.445,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.453,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.454,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.455,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.455,-0.21,0.10,0.74,0.00,0.00,-0.00,
13.462,-0.21,0.10,0.74,0.00,0.00,0.00,
13.463,-0.21,0.10,0.74,0.00,0.00,0.00,
13.464,-0.21,0.10,0.74,0.00,0.00,0.00,
13.465,-0.21,0.10,0.74,0.00,0.00,0.00,
13.472,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.473,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.474,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.475,-0.21,0.10,0.74,-0.00,0.00,-0.00,
13.487,-0.21,0.10,0.74,0.00,0.00,0.00,
13.487,-0.21,0.10,0.74,0.00,0.00,0.00,
13.488,-0.21,0.10,0.74,0.00,0.00,0.00,
13.488,-0.21,0.10,0.74,0.00,0.00,0.00,
13.502,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.502,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.503,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.503,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.503,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.504,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.504,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.504,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.511,-0.21,0.10,0.74,0.00,0.00,0.00,
13.511,-0.21,0.10,0.74,0.00,0.00,0.00,
13.512,-0.21,0.10,0.74,0.00,0.00,0.00,
13.512,-0.21,0.10,0.74,0.00,0.00,0.00,
13.52,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.521,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.521,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.522,-0.21,0.10,0.74,-0.00,0.00,0.00,
13.529,-0.21,0.10,0.74,0.00,-0.00,-0.00,
13.53,-0.21,0.10,0.74,0.00,-0.00,-0.00,
