time,ax,ay,az,wx,wy,wz
6.077,1.59,1.61,0.97,4.07,-0.49,0.1
6.078,1.59,1.61,0.97,4.07,-0.49,0.1
6.078,1.83,1.76,0.62,4.07,-0.49,0.1
6.079,1.83,1.76,0.62,4.07,-0.49,0.1
6.086,1.83,1.76,0.62,4.28,-0.59,0.2
6.087,1.83,1.76,0.62,4.28,-0.59,0.2
6.087,1.8,1.68,-0.97,4.28,-0.59,0.2
6.088,1.8,1.68,-0.97,4.28,-0.59,0.2
6.095,1.8,1.68,-0.97,4.13,-0.71,0.17
6.097,1.8,1.68,-0.97,4.13,-0.71,0.17
6.097,0.08,-0.09,-4.29,4.13,-0.71,0.17
6.098,0.08,-0.09,-4.29,4.13,-0.71,0.17
6.106,0.08,-0.09,-4.29,3.62,-0.82,0.12
6.106,0.08,-0.09,-4.29,3.62,-0.82,0.12
6.107,-2.04,-2.8,-5.96,3.62,-0.82,0.12
6.108,-2.04,-2.8,-5.96,3.62,-0.82,0.12
6.114,-2.04,-2.8,-5.96,2.45,-0.82,0.29
6.115,-2.04,-2.8,-5.96,2.45,-0.82,0.29
6.116,-3.7,-5.89,-5.93,2.45,-0.82,0.29
6.117,-3.7,-5.89,-5.93,2.45,-0.82,0.29
6.123,-3.7,-5.89,-5.93,0.68,-0.78,0.84
6.124,-3.7,-5.89,-5.93,0.68,-0.78,0.84
6.125,-4.04,-7.91,-3.81,0.68,-0.78,0.84
6.125,-4.04,-7.91,-3.81,0.68,-0.78,0.84
6.133,-4.04,-7.91,-3.81,-0.88,-0.8,1.6
6.134,-4.04,-7.91,-3.81,-0.88,-0.8,1.6
6.135,-4.11,-8,-1.02,-0.88,-0.8,1.6
6.135,-4.11,-8,-1.02,-0.88,-0.8,1.6
6.148,-4.11,-8,-1.02,-1.57,-0.81,2.23
6.149,-4.11,-8,-1.02,-1.57,-0.81,2.23
6.149,-3.68,-6.26,0.65,-1.57,-0.81,2.23
6.15,-3.68,-6.26,0.65,-1.57,-0.81,2.23
6.152,-3.68,-6.26,0.65,-1.36,-0.85,2.52
6.153,-3.68,-6.26,0.65,-1.36,-0.85,2.52
6.153,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.154,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.161,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.162,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.163,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.163,-2.07,-3.74,0.71,-1.36,-0.85,2.52
6.172,-2.07,-3.74,0.71,-0.66,-0.86,2.5
6.172,-2.07,-3.74,0.71,-0.66,-0.86,2.5
6.173,-1.72,-2.1,-0.19,-0.66,-0.86,2.5
6.173,-1.72,-2.1,-0.19,-0.66,-0.86,2.5
6.181,-1.72,-2.1,-0.19,0.1,-0.77,2.27
6.182,-1.72,-2.1,-0.19,0.1,-0.77,2.27
6.182,-3.43,-4.44,-0.65,0.1,-0.77,2.27
6.183,-3.43,-4.44,-0.65,0.1,-0.77,2.27
6.19,-3.43,-4.44,-0.65,0.64,-0.62,1.95
6.191,-3.43,-4.44,-0.65,0.64,-0.62,1.95
6.191,-5.13,-7.23,-0.9,0.64,-0.62,1.95
6.192,-5.13,-7.23,-0.9,0.64,-0.62,1.95
6.2,-5.13,-7.23,-0.9,0.89,-0.46,1.69
6.201,-5.13,-7.23,-0.9,0.89,-0.46,1.69
6.201,-5.37,-8.89,-1.04,0.89,-0.46,1.69
6.201,-5.37,-8.89,-1.04,0.89,-0.46,1.69
6.21,-5.37,-8.89,-1.04,0.92,-0.34,1.57
6.211,-5.37,-8.89,-1.04,0.92,-0.34,1.57
6.211,-5.01,-8.81,-1.24,0.92,-0.34,1.57
6.212,-5.01,-8.81,-1.24,0.92,-0.34,1.57
6.219,-5.01,-8.81,-1.24,0.85,-0.31,1.52
6.22,-5.01,-8.81,-1.24,0.85,-0.31,1.52
6.22,-1.3,-6.48,-1.35,0.85,-0.31,1.52
6.221,-1.3,-6.48,-1.35,0.85,-0.31,1.52
6.228,-1.3,-6.48,-1.35,0.72,-0.21,1.38
6.229,-1.3,-6.48,-1.35,0.72,-0.21,1.38
6.229,2.03,-3.58,-1.19,0.72,-0.21,1.38
6.23,2.03,-3.58,-1.19,0.72,-0.21,1.38
6.238,2.03,-3.58,-1.19,0.57,-0.02,1
6.239,2.03,-3.58,-1.19,0.57,-0.02,1
6.239,3.67,-1.35,0.59,0.57,-0.02,1
6.24,3.67,-1.35,0.59,0.57,-0.02,1
6.251,3.67,-1.35,0.59,0.44,0.06,0.3
6.253,3.67,-1.35,0.59,0.44,0.06,0.3
6.255,5.42,-0.93,2.5,0.44,0.06,0.3
6.256,5.42,-0.93,2.5,0.44,0.06,0.3
6.256,5.42,-0.93,2.5,0.28,0.06,-0.67
6.257,5.42,-0.93,2.5,0.28,0.06,-0.67
6.257,5.76,-0.44,4.21,0.28,0.06,-0.67
6.257,5.76,-0.44,4.21,0.28,0.06,-0.67
6.266,5.76,-0.44,4.21,0.42,0.01,-1.8
6.267,5.76,-0.44,4.21,0.42,0.01,-1.8
6.267,5.79,-0.24,4.64,0.42,0.01,-1.8
6.268,5.79,-0.24,4.64,0.42,0.01,-1.8
6.277,5.79,-0.24,4.64,1.04,-0.03,-2.92
6.277,5.79,-0.24,4.64,1.04,-0.03,-2.92
6.278,5.34,-0.35,5.15,1.04,-0.03,-2.92
6.278,5.34,-0.35,5.15,1.04,-0.03,-2.92
6.285,5.34,-0.35,5.15,1.82,0,-3.87
6.286,5.34,-0.35,5.15,1.82,0,-3.87
6.287,3.62,-0.59,5.42,1.82,0,-3.87
6.287,3.62,-0.59,5.42,1.82,0,-3.87
6.295,3.62,-0.59,5.42,1.74,0.01,-4.47
6.296,3.62,-0.59,5.42,1.74,0.01,-4.47
6.296,1.61,-0.75,5.23,1.74,0.01,-4.47
6.297,1.61,-0.75,5.23,1.74,0.01,-4.47
6.304,1.61,-0.75,5.23,1.62,-0.04,-4.57
6.305,1.61,-0.75,5.23,1.62,-0.04,-4.57
6.306,1.2,-0.67,3.37,1.62,-0.04,-4.57
6.306,1.2,-0.67,3.37,1.62,-0.04,-4.57
6.314,1.2,-0.67,3.37,2.18,-0.06,-4.16
6.316,1.2,-0.67,3.37,2.18,-0.06,-4.16
6.316,-0.56,-0.37,1.82,2.18,-0.06,-4.16
6.317,-0.56,-0.37,1.82,2.18,-0.06,-4.16
6.323,-0.56,-0.37,1.82,2.35,-0.03,-3.34
6.324,-0.56,-0.37,1.82,2.35,-0.03,-3.34
6.325,-0.93,0.02,0.16,2.35,-0.03,-3.34
6.325,-0.93,0.02,0.16,2.35,-0.03,-3.34
6.333,-0.93,0.02,0.16,2.09,0.05,-2.32
6.334,-0.93,0.02,0.16,2.09,0.05,-2.32
6.335,-2.41,0.41,-1.43,2.09,0.05,-2.32
6.336,-2.41,0.41,-1.43,2.09,0.05,-2.32
6.347,-2.41,0.41,-1.43,1.65,0.05,-1.23
6.348,-2.41,0.41,-1.43,1.65,0.05,-1.23
6.349,-4.1,0.79,-1.78,1.65,0.05,-1.23
6.349,-4.1,0.79,-1.78,1.65,0.05,-1.23
6.352,-4.1,0.79,-1.78,0.89,0.09,-0.1
6.353,-4.1,0.79,-1.78,0.89,0.09,-0.1
6.354,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.354,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.365,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.366,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.366,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.366,-4.35,1.13,-2.12,0.89,0.09,-0.1
6.371,-4.35,1.13,-2.12,-0.22,0.26,1.07
6.372,-4.35,1.13,-2.12,-0.22,0.26,1.07
6.372,-4.44,1.73,-0.12,-0.22,0.26,1.07
6.373,-4.44,1.73,-0.12,-0.22,0.26,1.07
6.38,-4.44,1.73,-0.12,-0.56,0.33,2.22
6.382,-4.44,1.73,-0.12,-0.56,0.33,2.22
6.382,-2.68,1.86,0.32,-0.56,0.33,2.22
6.383,-2.68,1.86,0.32,-0.56,0.33,2.22
6.391,-2.68,1.86,0.32,-0.2,0.28,3.16
6.391,-2.68,1.86,0.32,-0.2,0.28,3.16
6.392,-2.13,1.85,0.86,-0.2,0.28,3.16
6.393,-2.13,1.85,0.86,-0.2,0.28,3.16
6.4,-2.13,1.85,0.86,-0.12,0.23,3.66
6.401,-2.13,1.85,0.86,-0.12,0.23,3.66
6.402,-0.37,1.66,1.15,-0.12,0.23,3.66
6.402,-0.37,1.66,1.15,-0.12,0.23,3.66
6.41,-0.37,1.66,1.15,-0.12,0.21,3.65
6.411,-0.37,1.66,1.15,-0.12,0.21,3.65
6.412,0.19,1.32,1.05,-0.12,0.21,3.65
6.412,0.19,1.32,1.05,-0.12,0.21,3.65
6.42,0.19,1.32,1.05,0.04,0.15,3.17
6.42,0.19,1.32,1.05,0.04,0.15,3.17
6.421,0.77,0.84,0.73,0.04,0.15,3.17
6.422,0.77,0.84,0.73,0.04,0.15,3.17
6.427,0.77,0.84,0.73,0.21,0.06,2.37
6.428,0.77,0.84,0.73,0.21,0.06,2.37
6.429,1.27,0.33,0.37,0.21,0.06,2.37
6.43,1.27,0.33,0.37,0.21,0.06,2.37
6.437,1.27,0.33,0.37,0.29,-0.05,1.43
6.438,1.27,0.33,0.37,0.29,-0.05,1.43
6.439,1.62,-0.13,0.03,0.29,-0.05,1.43
6.441,1.62,-0.13,0.03,0.29,-0.05,1.43
6.451,1.62,-0.13,0.03,0.25,-0.19,0.49
6.452,1.62,-0.13,0.03,0.25,-0.19,0.49
6.452,1.83,-0.48,-0.18,0.25,-0.19,0.49
6.453,1.83,-0.48,-0.18,0.25,-0.19,0.49
6.456,1.83,-0.48,-0.18,0.09,-0.28,-0.33
6.457,1.83,-0.48,-0.18,0.09,-0.28,-0.33
6.457,1.96,-0.68,-0.34,0.09,-0.28,-0.33
6.457,1.96,-0.68,-0.34,0.09,-0.28,-0.33
6.469,1.96,-0.68,-0.34,-0.14,-0.36,-0.98
6.47,1.96,-0.68,-0.34,-0.14,-0.36,-0.98
6.47,2.01,-0.74,-0.5,-0.14,-0.36,-0.98
6.47,2.01,-0.74,-0.5,-0.14,-0.36,-0.98
6.476,2.01,-0.74,-0.5,-0.37,-0.42,-1.46
6.477,2.01,-0.74,-0.5,-0.37,-0.42,-1.46
6.478,1.99,-0.67,-0.62,-0.37,-0.42,-1.46
6.478,1.99,-0.67,-0.62,-0.37,-0.42,-1.46
6.497,1.99,-0.67,-0.62,-0.57,-0.48,-1.74
6.499,1.99,-0.67,-0.62,-0.57,-0.48,-1.74
6.5,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.501,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.502,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.503,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.504,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.505,1.95,-0.59,-0.68,-0.57,-0.48,-1.74
6.506,1.95,-0.59,-0.68,-0.81,-0.54,-1.89
6.507,1.95,-0.59,-0.68,-0.81,-0.54,-1.89
6.508,1.84,-0.48,-0.56,-0.81,-0.54,-1.89
6.509,1.84,-0.48,-0.56,-0.81,-0.54,-1.89
6.513,1.84,-0.48,-0.56,-0.83,-0.55,-1.82
6.515,1.84,-0.48,-0.56,-0.83,-0.55,-1.82
6.515,1.93,-0.49,-0.55,-0.83,-0.55,-1.82
6.516,1.93,-0.49,-0.55,-0.83,-0.55,-1.82
6.523,1.93,-0.49,-0.55,-0.8,-0.53,-1.71
6.524,1.93,-0.49,-0.55,-0.8,-0.53,-1.71
6.525,2.09,-0.5,-0.66,-0.8,-0.53,-1.71
6.525,2.09,-0.5,-0.66,-0.8,-0.53,-1.71
6.533,2.09,-0.5,-0.66,-0.74,-0.51,-1.58
6.534,2.09,-0.5,-0.66,-0.74,-0.51,-1.58
6.535,2.37,-0.47,-0.93,-0.74,-0.51,-1.58
6.536,2.37,-0.47,-0.93,-0.74,-0.51,-1.58
6.548,2.37,-0.47,-0.93,-0.68,-0.5,-1.49
6.548,2.37,-0.47,-0.93,-0.68,-0.5,-1.49
6.549,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.55,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.552,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.553,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.553,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.554,2.72,-0.35,-1.32,-0.68,-0.5,-1.49
6.565,2.72,-0.35,-1.32,-0.65,-0.5,-1.45
6.566,2.72,-0.35,-1.32,-0.65,-0.5,-1.45
6.566,3.43,0.11,-2.11,-0.65,-0.5,-1.45
6.567,3.43,0.11,-2.11,-0.65,-0.5,-1.45
6.57,3.43,0.11,-2.11,-0.69,-0.54,-1.49
6.571,3.43,0.11,-2.11,-0.69,-0.54,-1.49
6.571,3.54,0.42,-2.41,-0.69,-0.54,-1.49
6.572,3.54,0.42,-2.41,-0.69,-0.54,-1.49
6.58,3.54,0.42,-2.41,-0.84,-0.61,-1.62
6.581,3.54,0.42,-2.41,-0.84,-0.61,-1.62
6.582,3.42,0.76,-2.64,-0.84,-0.61,-1.62
6.582,3.42,0.76,-2.64,-0.84,-0.61,-1.62
6.591,3.42,0.76,-2.64,-1.06,-0.7,-1.81
6.591,3.42,0.76,-2.64,-1.06,-0.7,-1.81
6.592,3.06,1.09,-2.83,-1.06,-0.7,-1.81
6.592,3.06,1.09,-2.83,-1.06,-0.7,-1.81
6.599,3.06,1.09,-2.83,-1.31,-0.8,-1.97
6.6,3.06,1.09,-2.83,-1.31,-0.8,-1.97
6.601,2.5,1.46,-3,-1.31,-0.8,-1.97
6.602,2.5,1.46,-3,-1.31,-0.8,-1.97
6.61,2.5,1.46,-3,-1.54,-0.87,-2.02
6.61,2.5,1.46,-3,-1.54,-0.87,-2.02
6.611,1.87,1.81,-3.06,-1.54,-0.87,-2.02
6.611,1.87,1.81,-3.06,-1.54,-0.87,-2.02
6.619,1.87,1.81,-3.06,-1.74,-0.9,-1.92
6.62,1.87,1.81,-3.06,-1.74,-0.9,-1.92
6.62,0.15,2.09,-2.83,-1.74,-0.9,-1.92
6.621,0.15,2.09,-2.83,-1.74,-0.9,-1.92
6.628,0.15,2.09,-2.83,-1.89,-0.89,-1.61
6.628,0.15,2.09,-2.83,-1.89,-0.89,-1.61
6.629,-0.19,2.33,-2.3,-1.89,-0.89,-1.61
6.629,-0.19,2.33,-2.3,-1.89,-0.89,-1.61
6.637,-0.19,2.33,-2.3,-1.99,-0.81,-1.07
6.638,-0.19,2.33,-2.3,-1.99,-0.81,-1.07
6.639,-0.79,2.45,-0.7,-1.99,-0.81,-1.07
6.639,-0.79,2.45,-0.7,-1.99,-0.81,-1.07
6.65,-0.79,2.45,-0.7,-1.94,-0.64,-0.32
6.651,-0.79,2.45,-0.7,-1.94,-0.64,-0.32
6.652,-2.31,2.55,-0.22,-1.94,-0.64,-0.32
6.652,-2.31,2.55,-0.22,-1.94,-0.64,-0.32
6.659,-2.31,2.55,-0.22,-1.65,-0.35,0.56
6.659,-2.31,2.55,-0.22,-1.65,-0.35,0.56
6.66,-2.71,2.73,0.37,-1.65,-0.35,0.56
6.661,-2.71,2.73,0.37,-1.65,-0.35,0.56
6.665,-2.71,2.73,0.37,-1.08,0.05,1.53
6.666,-2.71,2.73,0.37,-1.08,0.05,1.53
6.667,-3.06,3.02,0.99,-1.08,0.05,1.53
6.667,-3.06,3.02,0.99,-1.08,0.05,1.53
6.68,-3.06,3.02,0.99,-0.31,0.5,2.51
6.682,-3.06,3.02,0.99,-0.31,0.5,2.51
6.682,-3.17,3.39,1.6,-0.31,0.5,2.51
6.683,-3.17,3.39,1.6,-0.31,0.5,2.51
6.684,-3.17,3.39,1.6,0.56,0.9,3.38
6.685,-3.17,3.39,1.6,0.56,0.9,3.38
6.685,-2.92,3.74,2.18,0.56,0.9,3.38
6.686,-2.92,3.74,2.18,0.56,0.9,3.38
6.702,-2.92,3.74,2.18,2.31,1.24,4.27
6.703,-2.92,3.74,2.18,2.31,1.24,4.27
6.703,-2.59,3.94,2.64,2.31,1.24,4.27
6.704,-2.59,3.94,2.64,2.31,1.24,4.27
6.704,-2.59,3.94,2.64,2.31,1.24,4.27
6.705,-2.59,3.94,2.64,2.31,1.24,4.27
6.705,-2.59,3.94,2.64,2.31,1.24,4.27
6.706,-2.59,3.94,2.64,2.31,1.24,4.27
6.713,-2.59,3.94,2.64,3.08,1.15,4.21
6.714,-2.59,3.94,2.64,3.08,1.15,4.21
6.714,-0.9,3.45,2.78,3.08,1.15,4.21
6.714,-0.9,3.45,2.78,3.08,1.15,4.21
6.723,-0.9,3.45,2.78,3.68,0.93,3.84
6.723,-0.9,3.45,2.78,3.68,0.93,3.84
6.724,-0.62,1.51,2.38,3.68,0.93,3.84
6.724,-0.62,1.51,2.38,3.68,0.93,3.84
6.732,-0.62,1.51,2.38,4.01,0.77,3.13
6.733,-0.62,1.51,2.38,4.01,0.77,3.13
6.734,-0.38,1.08,0.88,4.01,0.77,3.13
6.734,-0.38,1.08,0.88,4.01,0.77,3.13
6.747,-0.38,1.08,0.88,4.01,0.77,3.13
6.748,-0.38,1.08,0.88,4.01,0.77,3.13
6.748,-0.38,1.08,0.88,4.01,0.77,3.13
6.749,-0.38,1.08,0.88,4.01,0.77,3.13
6.754,-0.38,1.08,0.88,3.35,0.3,0.93
6.755,-0.38,1.08,0.88,3.35,0.3,0.93
6.755,-0.2,-0.09,0.1,3.35,0.3,0.93
6.756,-0.2,-0.09,0.1,3.35,0.3,0.93
6.76,-0.2,-0.09,0.1,3.35,0.3,0.93
6.761,-0.2,-0.09,0.1,3.35,0.3,0.93
6.762,-0.2,-0.09,0.1,3.35,0.3,0.93
6.762,-0.2,-0.09,0.1,3.35,0.3,0.93
6.77,-0.2,-0.09,0.1,2.39,0.15,-0.1
6.771,-0.2,-0.09,0.1,2.39,0.15,-0.1
6.771,-0.58,-0.14,0.12,2.39,0.15,-0.1
6.772,-0.58,-0.14,0.12,2.39,0.15,-0.1
6.779,-0.58,-0.14,0.12,1.32,0.09,-0.84
6.78,-0.58,-0.14,0.12,1.32,0.09,-0.84
6.781,-0.87,0.23,0.14,1.32,0.09,-0.84
6.782,-0.87,0.23,0.14,1.32,0.09,-0.84
6.79,-0.87,0.23,0.14,0.46,0.09,-0.86
6.79,-0.87,0.23,0.14,0.46,0.09,-0.86
6.791,-1.06,0.58,-0.07,0.46,0.09,-0.86
6.792,-1.06,0.58,-0.07,0.46,0.09,-0.86
6.799,-1.06,0.58,-0.07,-0.13,0.12,-0.67
6.8,-1.06,0.58,-0.07,-0.13,0.12,-0.67
6.8,-1.09,0.79,-0.42,-0.13,0.12,-0.67
6.801,-1.09,0.79,-0.42,-0.13,0.12,-0.67
6.809,-1.09,0.79,-0.42,-0.52,0.2,-0.72
6.811,-1.09,0.79,-0.42,-0.52,0.2,-0.72
6.811,-0.95,0.81,-0.62,-0.52,0.2,-0.72
6.812,-0.95,0.81,-0.62,-0.52,0.2,-0.72
6.82,-0.95,0.81,-0.62,-0.8,0.28,-0.67
6.82,-0.95,0.81,-0.62,-0.8,0.28,-0.67
6.821,-0.71,0.71,-0.52,-0.8,0.28,-0.67
6.822,-0.71,0.71,-0.52,-0.8,0.28,-0.67
6.827,-0.71,0.71,-0.52,-1.04,0.36,-0.59
6.828,-0.71,0.71,-0.52,-1.04,0.36,-0.59
6.829,-0.5,0.52,-0.18,-1.04,0.36,-0.59
6.83,-0.5,0.52,-0.18,-1.04,0.36,-0.59
6.837,-0.5,0.52,-0.18,-1.21,0.4,-0.54
6.837,-0.5,0.52,-0.18,-1.21,0.4,-0.54
6.838,-0.26,0.21,0.27,-1.21,0.4,-0.54
6.839,-0.26,0.21,0.27,-1.21,0.4,-0.54
6.849,-0.26,0.21,0.27,-1.25,0.41,-0.55
6.85,-0.26,0.21,0.27,-1.25,0.41,-0.55
6.85,0.03,-0.32,0.52,-1.25,0.41,-0.55
6.851,0.03,-0.32,0.52,-1.25,0.41,-0.55
6.856,0.03,-0.32,0.52,-1.15,0.39,-0.62
6.857,0.03,-0.32,0.52,-1.15,0.39,-0.62
6.858,0.38,-2.13,0.38,-1.15,0.39,-0.62
6.858,0.38,-2.13,0.38,-1.15,0.39,-0.62
6.865,0.38,-2.13,0.38,-0.95,0.36,-0.73
6.866,0.38,-2.13,0.38,-0.95,0.36,-0.73
6.866,0.87,-3.88,-0.17,-0.95,0.36,-0.73
6.867,0.87,-3.88,-0.17,-0.95,0.36,-0.73
6.875,0.87,-3.88,-0.17,-0.73,0.33,-0.86
6.877,0.87,-3.88,-0.17,-0.73,0.33,-0.86
6.877,1.47,-5.52,-1.95,-0.73,0.33,-0.86
6.878,1.47,-5.52,-1.95,-0.73,0.33,-0.86
6.884,1.47,-5.52,-1.95,-0.65,0.3,-1.02
6.885,1.47,-5.52,-1.95,-0.65,0.3,-1.02
6.886,2.01,-6.01,-3.6,-0.65,0.3,-1.02
6.887,2.01,-6.01,-3.6,-0.65,0.3,-1.02
6.897,2.01,-6.01,-3.6,-0.82,0.25,-1.18
6.898,2.01,-6.01,-3.6,-0.82,0.25,-1.18
6.899,2.27,-6.28,-3.87,-0.82,0.25,-1.18
6.9,2.27,-6.28,-3.87,-0.82,0.25,-1.18
6.907,2.27,-6.28,-3.87,-1.22,0.17,-1.34
6.907,2.27,-6.28,-3.87,-1.22,0.17,-1.34
6.908,2.18,-6.13,-4.28,-1.22,0.17,-1.34
6.908,2.18,-6.13,-4.28,-1.22,0.17,-1.34
6.914,2.18,-6.13,-4.28,-1.7,0.09,-1.44
6.915,2.18,-6.13,-4.28,-1.7,0.09,-1.44
6.915,1.67,-5.7,-4.75,-1.7,0.09,-1.44
6.916,1.67,-5.7,-4.75,-1.7,0.09,-1.44
6.923,1.67,-5.7,-4.75,-2.1,0.03,-1.46
6.924,1.67,-5.7,-4.75,-2.1,0.03,-1.46
6.924,0.08,-5.26,-5.06,-2.1,0.03,-1.46
6.925,0.08,-5.26,-5.06,-2.1,0.03,-1.46
6.932,0.08,-5.26,-5.06,-2.35,0,-1.35
6.933,0.08,-5.26,-5.06,-2.35,0,-1.35
6.933,-0.37,-5.01,-5.1,-2.35,0,-1.35
6.934,-0.37,-5.01,-5.1,-2.35,0,-1.35
6.946,-0.37,-5.01,-5.1,-2.5,-0.01,-1.06
6.947,-0.37,-5.01,-5.1,-2.5,-0.01,-1.06
6.947,-0.86,-4.96,-4.88,-2.5,-0.01,-1.06
6.948,-0.86,-4.96,-4.88,-2.5,-0.01,-1.06
6.955,-0.86,-4.96,-4.88,-2.55,-0.01,-0.64
6.956,-0.86,-4.96,-4.88,-2.55,-0.01,-0.64
6.956,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.956,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.96,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.961,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.961,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.961,-1.2,-5.11,-4.46,-2.55,-0.01,-0.64
6.969,-1.2,-5.11,-4.46,-2.51,-0.01,-0.15
6.97,-1.2,-5.11,-4.46,-2.51,-0.01,-0.15
6.97,-0.99,-5.51,-3.46,-2.51,-0.01,-0.15
6.97,-0.99,-5.51,-3.46,-2.51,-0.01,-0.15
6.979,-0.99,-5.51,-3.46,-2.32,-0.01,0.28
6.979,-0.99,-5.51,-3.46,-2.32,-0.01,0.28
6.98,-0.47,-5.46,-3,-2.32,-0.01,0.28
6.98,-0.47,-5.46,-3,-2.32,-0.01,0.28
6.988,-0.47,-5.46,-3,-2,-0.01,0.59
6.989,-0.47,-5.46,-3,-2,-0.01,0.59
6.989,0.08,-5.03,-2.53,-2,-0.01,0.59
6.989,0.08,-5.03,-2.53,-2,-0.01,0.59
6.998,0.08,-5.03,-2.53,-1.56,-0.01,0.75
6.999,0.08,-5.03,-2.53,-1.56,-0.01,0.75
7,0.47,-3.49,-2.09,-1.56,-0.01,0.75
7.001,0.47,-3.49,-2.09,-1.56,-0.01,0.75
7.009,0.47,-3.49,-2.09,-1.09,-0.03,0.75
7.01,0.47,-3.49,-2.09,-1.09,-0.03,0.75
7.01,0.5,-1.56,-1.66,-1.09,-0.03,0.75
7.011,0.5,-1.56,-1.66,-1.09,-0.03,0.75
7.02,0.5,-1.56,-1.66,-0.67,-0.05,0.61
7.021,0.5,-1.56,-1.66,-0.67,-0.05,0.61
7.022,0.2,-1.14,-1.24,-0.67,-0.05,0.61
7.022,0.2,-1.14,-1.24,-0.67,-0.05,0.61
7.028,0.2,-1.14,-1.24,-0.32,-0.07,0.43
7.029,0.2,-1.14,-1.24,-0.32,-0.07,0.43
7.029,-0.31,0.64,-0.87,-0.32,-0.07,0.43
7.029,-0.31,0.64,-0.87,-0.32,-0.07,0.43
7.038,-0.31,0.64,-0.87,-0.04,-0.1,0.27
7.038,-0.31,0.64,-0.87,-0.04,-0.1,0.27
7.039,-0.93,0.93,-0.57,-0.04,-0.1,0.27
7.039,-0.93,0.93,-0.57,-0.04,-0.1,0.27
7.046,-0.93,0.93,-0.57,0.2,-0.14,0.21
7.047,-0.93,0.93,-0.57,0.2,-0.14,0.21
7.047,-1.51,1.38,-0.41,0.2,-0.14,0.21
7.048,-1.51,1.38,-0.41,0.2,-0.14,0.21
7.058,-1.51,1.38,-0.41,0.4,-0.19,0.28
7.059,-1.51,1.38,-0.41,0.4,-0.19,0.28
7.06,-1.98,1.8,-0.38,0.4,-0.19,0.28
7.06,-1.98,1.8,-0.38,0.4,-0.19,0.28
7.066,-1.98,1.8,-0.38,0.58,-0.25,0.5
7.067,-1.98,1.8,-0.38,0.58,-0.25,0.5
7.067,-2.3,2.08,-0.44,0.58,-0.25,0.5
7.067,-2.3,2.08,-0.44,0.58,-0.25,0.5
7.075,-2.3,2.08,-0.44,0.71,-0.33,0.82
7.076,-2.3,2.08,-0.44,0.71,-0.33,0.82
7.076,-2.42,2.21,-0.57,0.71,-0.33,0.82
7.076,-2.42,2.21,-0.57,0.71,-0.33,0.82
7.083,-2.42,2.21,-0.57,0.77,-0.41,1.2
7.084,-2.42,2.21,-0.57,0.77,-0.41,1.2
7.084,-2.32,2.23,-0.7,0.77,-0.41,1.2
7.084,-2.32,2.23,-0.7,0.77,-0.41,1.2
7.093,-2.32,2.23,-0.7,0.77,-0.49,1.55
7.094,-2.32,2.23,-0.7,0.77,-0.49,1.55
7.094,-1.97,2.15,-0.79,0.77,-0.49,1.55
7.095,-1.97,2.15,-0.79,0.77,-0.49,1.55
7.103,-1.97,2.15,-0.79,0.69,-0.54,1.82
7.104,-1.97,2.15,-0.79,0.69,-0.54,1.82
7.104,-1.47,2.04,-0.79,0.69,-0.54,1.82
7.105,-1.47,2.04,-0.79,0.69,-0.54,1.82
7.112,-1.47,2.04,-0.79,0.56,-0.58,1.93
7.113,-1.47,2.04,-0.79,0.56,-0.58,1.93
7.113,-0.86,2,-0.67,0.56,-0.58,1.93
7.114,-0.86,2,-0.67,0.56,-0.58,1.93
7.122,-0.86,2,-0.67,0.42,-0.6,1.84
7.123,-0.86,2,-0.67,0.42,-0.6,1.84
7.123,-0.3,2.06,-0.45,0.42,-0.6,1.84
7.124,-0.3,2.06,-0.45,0.42,-0.6,1.84
7.131,-0.3,2.06,-0.45,0.42,-0.6,1.84
7.132,-0.3,2.06,-0.45,0.42,-0.6,1.84
7.132,-0.3,2.06,-0.45,0.42,-0.6,1.84
