time,ax,ay,az,wx,wy,wz
6.071,1.73,4.33,-1.69,-1.63,0.27,-0.66
6.071,1.7,4.39,-1.46,-1.63,0.27,-0.66
6.071,1.7,4.39,-1.46,-1.63,0.27,-0.66
6.079,1.7,4.39,-1.46,-1.58,0.3,-0.62
6.08,1.7,4.39,-1.46,-1.58,0.3,-0.62
6.08,1.61,4.38,-1.14,-1.58,0.3,-0.62
6.08,1.61,4.38,-1.14,-1.58,0.3,-0.62
6.088,1.61,4.38,-1.14,-1.52,0.33,-0.62
6.089,1.61,4.38,-1.14,-1.52,0.33,-0.62
6.089,1.54,4.27,-0.87,-1.52,0.33,-0.62
6.09,1.54,4.27,-0.87,-1.52,0.33,-0.62
6.098,1.54,4.27,-0.87,-1.44,0.36,-0.69
6.099,1.54,4.27,-0.87,-1.44,0.36,-0.69
6.1,1.58,4.06,-0.69,-1.44,0.36,-0.69
6.1,1.58,4.06,-0.69,-1.44,0.36,-0.69
6.109,1.58,4.06,-0.69,-1.34,0.39,-0.73
6.11,1.58,4.06,-0.69,-1.34,0.39,-0.73
6.111,1.7,3.78,-0.66,-1.34,0.39,-0.73
6.111,1.7,3.78,-0.66,-1.34,0.39,-0.73
6.117,1.7,3.78,-0.66,-1.19,0.42,-0.77
6.118,1.7,3.78,-0.66,-1.19,0.42,-0.77
6.118,2,3.54,-1,-1.19,0.42,-0.77
6.119,2,3.54,-1,-1.19,0.42,-0.77
6.13,2,3.54,-1,-1.01,0.46,-0.81
6.131,2,3.54,-1,-1.01,0.46,-0.81
6.131,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.131,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.138,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.138,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.139,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.139,2.44,3.39,-2.58,-1.01,0.46,-0.81
6.147,2.44,3.39,-2.58,-0.83,0.49,-0.84
6.147,2.44,3.39,-2.58,-0.83,0.49,-0.84
6.148,3.4,3.48,-3.12,-0.83,0.49,-0.84
6.148,3.4,3.48,-3.12,-0.83,0.49,-0.84
6.156,3.4,3.48,-3.12,-0.74,0.52,-0.85
6.157,3.4,3.48,-3.12,-0.74,0.52,-0.85
6.157,3.81,3.55,-3.15,-0.74,0.52,-0.85
6.158,3.81,3.55,-3.15,-0.74,0.52,-0.85
6.165,3.81,3.55,-3.15,-0.78,0.58,-0.84
6.165,3.81,3.55,-3.15,-0.78,0.58,-0.84
6.166,4.09,3.6,-2.91,-0.78,0.58,-0.84
6.167,4.09,3.6,-2.91,-0.78,0.58,-0.84
6.175,4.09,3.6,-2.91,-0.89,0.7,-0.83
6.176,4.09,3.6,-2.91,-0.89,0.7,-0.83
6.176,4.28,3.66,-2.45,-0.89,0.7,-0.83
6.177,4.28,3.66,-2.45,-0.89,0.7,-0.83
6.184,4.28,3.66,-2.45,-1,0.86,-0.87
6.185,4.28,3.66,-2.45,-1,0.86,-0.87
6.185,4.38,3.73,-1.97,-1,0.86,-0.87
6.186,4.38,3.73,-1.97,-1,0.86,-0.87
6.194,4.38,3.73,-1.97,-1.05,1.04,-0.93
6.195,4.38,3.73,-1.97,-1.05,1.04,-0.93
6.196,4.41,3.77,-1.6,-1.05,1.04,-0.93
6.196,4.41,3.77,-1.6,-1.05,1.04,-0.93
6.203,4.41,3.77,-1.6,-1.05,1.21,-1.01
6.204,4.41,3.77,-1.6,-1.05,1.21,-1.01
6.205,4.39,3.81,-1.31,-1.05,1.21,-1.01
6.205,4.39,3.81,-1.31,-1.05,1.21,-1.01
6.212,4.39,3.81,-1.31,-1.01,1.36,-1.1
6.212,4.39,3.81,-1.31,-1.01,1.36,-1.1
6.213,4.34,3.82,-1.09,-1.01,1.36,-1.1
6.213,4.34,3.82,-1.09,-1.01,1.36,-1.1
6.223,4.34,3.82,-1.09,-0.96,1.47,-1.17
6.224,4.34,3.82,-1.09,-0.96,1.47,-1.17
6.224,4.24,3.79,-0.83,-0.96,1.47,-1.17
6.225,4.24,3.79,-0.83,-0.96,1.47,-1.17
6.231,4.24,3.79,-0.83,-0.92,1.54,-1.21
6.232,4.24,3.79,-0.83,-0.92,1.54,-1.21
6.232,4.04,3.7,-0.45,-0.92,1.54,-1.21
6.232,4.04,3.7,-0.45,-0.92,1.54,-1.21
6.241,4.04,3.7,-0.45,-0.9,1.57,-1.07
6.242,4.04,3.7,-0.45,-0.9,1.57,-1.07
6.242,3.77,3.54,-0.08,-0.9,1.57,-1.07
6.243,3.77,3.54,-0.08,-0.9,1.57,-1.07
6.251,3.77,3.54,-0.08,-0.89,1.57,-0.9
6.252,3.77,3.54,-0.08,-0.89,1.57,-0.9
6.252,3.42,3.33,0.28,-0.89,1.57,-0.9
6.252,3.42,3.33,0.28,-0.89,1.57,-0.9
6.26,3.42,3.33,0.28,-0.85,1.53,-0.87
6.261,3.42,3.33,0.28,-0.85,1.53,-0.87
6.261,3.05,3.08,0.52,-0.85,1.53,-0.87
6.261,3.05,3.08,0.52,-0.85,1.53,-0.87
6.27,3.05,3.08,0.52,-0.77,1.46,-0.84
6.27,3.05,3.08,0.52,-0.77,1.46,-0.84
6.271,2.69,2.8,0.64,-0.77,1.46,-0.84
6.271,2.69,2.8,0.64,-0.77,1.46,-0.84
6.279,2.69,2.8,0.64,-0.65,1.35,-0.79
6.28,2.69,2.8,0.64,-0.65,1.35,-0.79
6.28,2.37,2.53,0.69,-0.65,1.35,-0.79
6.28,2.37,2.53,0.69,-0.65,1.35,-0.79
6.288,2.37,2.53,0.69,-0.49,1.2,-0.71
6.288,2.37,2.53,0.69,-0.49,1.2,-0.71
6.289,2.16,2.33,0.62,-0.49,1.2,-0.71
6.289,2.16,2.33,0.62,-0.49,1.2,-0.71
6.297,2.16,2.33,0.62,-0.33,1.01,-0.62
6.298,2.16,2.33,0.62,-0.33,1.01,-0.62
6.299,2.01,2.16,0.52,-0.33,1.01,-0.62
6.299,2.01,2.16,0.52,-0.33,1.01,-0.62
6.309,2.01,2.16,0.52,-0.17,0.8,-0.52
6.31,2.01,2.16,0.52,-0.17,0.8,-0.52
6.311,1.9,2.06,0.4,-0.17,0.8,-0.52
6.311,1.9,2.06,0.4,-0.17,0.8,-0.52
6.317,1.9,2.06,0.4,-0.04,0.59,-0.44
6.318,1.9,2.06,0.4,-0.04,0.59,-0.44
6.318,1.77,2.03,0.27,-0.04,0.59,-0.44
6.319,1.77,2.03,0.27,-0.04,0.59,-0.44
6.33,1.77,2.03,0.27,0.05,0.4,-0.36
6.331,1.77,2.03,0.27,0.05,0.4,-0.36
6.332,1.59,2.01,0.18,0.05,0.4,-0.36
6.332,1.59,2.01,0.18,0.05,0.4,-0.36
6.339,1.59,2.01,0.18,0.05,0.4,-0.36
6.34,1.59,2.01,0.18,0.05,0.4,-0.36
6.341,1.59,2.01,0.18,0.05,0.4,-0.36
6.341,1.59,2.01,0.18,0.05,0.4,-0.36
6.345,1.59,2.01,0.18,0.09,0.22,-0.31
6.346,1.59,2.01,0.18,0.09,0.22,-0.31
6.346,1.24,2.1,-0.06,0.09,0.22,-0.31
6.347,1.24,2.1,-0.06,0.09,0.22,-0.31
6.356,1.24,2.1,-0.06,0.07,0.06,-0.27
6.357,1.24,2.1,-0.06,0.07,0.06,-0.27
6.357,1.05,2.06,-0.25,0.07,0.06,-0.27
6.358,1.05,2.06,-0.25,0.07,0.06,-0.27
6.365,1.05,2.06,-0.25,-0.02,-0.1,-0.22
6.366,1.05,2.06,-0.25,-0.02,-0.1,-0.22
6.367,0.93,2.02,-0.43,-0.02,-0.1,-0.22
6.367,0.93,2.02,-0.43,-0.02,-0.1,-0.22
6.375,0.93,2.02,-0.43,-0.17,-0.27,-0.15
6.376,0.93,2.02,-0.43,-0.17,-0.27,-0.15
6.376,0.92,1.96,-0.55,-0.17,-0.27,-0.15
6.377,0.92,1.96,-0.55,-0.17,-0.27,-0.15
6.383,0.92,1.96,-0.55,-0.35,-0.42,-0.06
6.384,0.92,1.96,-0.55,-0.35,-0.42,-0.06
6.384,1.01,1.88,-0.63,-0.35,-0.42,-0.06
6.385,1.01,1.88,-0.63,-0.35,-0.42,-0.06
6.393,1.01,1.88,-0.63,-0.5,-0.55,0.01
6.394,1.01,1.88,-0.63,-0.5,-0.55,0.01
6.395,1.13,1.7,-0.75,-0.5,-0.55,0.01
6.395,1.13,1.7,-0.75,-0.5,-0.55,0.01
6.408,1.13,1.7,-0.75,-0.59,-0.62,0.04
6.409,1.13,1.7,-0.75,-0.59,-0.62,0.04
6.41,1.25,1.45,-0.91,-0.59,-0.62,0.04
6.41,1.25,1.45,-0.91,-0.59,-0.62,0.04
6.412,1.25,1.45,-0.91,-0.59,-0.64,0
6.413,1.25,1.45,-0.91,-0.59,-0.64,0
6.413,1.27,1.12,-1.18,-0.59,-0.64,0
6.413,1.27,1.12,-1.18,-0.59,-0.64,0
6.434,1.27,1.12,-1.18,-0.5,-0.62,-0.09
6.435,1.27,1.12,-1.18,-0.5,-0.62,-0.09
6.435,1.17,0.74,-1.47,-0.5,-0.62,-0.09
6.436,1.17,0.74,-1.47,-0.5,-0.62,-0.09
6.441,1.17,0.74,-1.47,-0.32,-0.59,-0.2
6.441,1.17,0.74,-1.47,-0.32,-0.59,-0.2
6.441,0.91,0.4,-1.8,-0.32,-0.59,-0.2
6.442,0.91,0.4,-1.8,-0.32,-0.59,-0.2
6.442,0.91,0.4,-1.8,-0.1,-0.59,-0.3
6.442,0.91,0.4,-1.8,-0.1,-0.59,-0.3
6.443,0.48,0.12,-2.11,-0.1,-0.59,-0.3
6.443,0.48,0.12,-2.11,-0.1,-0.59,-0.3
6.45,0.48,0.12,-2.11,0.14,-0.64,-0.36
6.451,0.48,0.12,-2.11,0.14,-0.64,-0.36
6.451,-0.04,-0.07,-2.31,0.14,-0.64,-0.36
6.451,-0.04,-0.07,-2.31,0.14,-0.64,-0.36
6.46,-0.04,-0.07,-2.31,0.34,-0.75,-0.34
6.461,-0.04,-0.07,-2.31,0.34,-0.75,-0.34
6.461,-0.58,-0.16,-2.33,0.34,-0.75,-0.34
6.462,-0.58,-0.16,-2.33,0.34,-0.75,-0.34
6.469,-0.58,-0.16,-2.33,0.49,-0.93,-0.26
6.47,-0.58,-0.16,-2.33,0.49,-0.93,-0.26
6.47,-0.99,-0.2,-2.19,0.49,-0.93,-0.26
6.471,-0.99,-0.2,-2.19,0.49,-0.93,-0.26
6.479,-0.99,-0.2,-2.19,0.58,-1.15,-0.16
6.479,-0.99,-0.2,-2.19,0.58,-1.15,-0.16
6.48,-1.24,-0.17,-1.98,0.58,-1.15,-0.16
6.48,-1.24,-0.17,-1.98,0.58,-1.15,-0.16
6.488,-1.24,-0.17,-1.98,0.62,-1.36,-0.07
6.489,-1.24,-0.17,-1.98,0.62,-1.36,-0.07
6.49,-1.33,-0.1,-1.77,0.62,-1.36,-0.07
6.491,-1.33,-0.1,-1.77,0.62,-1.36,-0.07
6.498,-1.33,-0.1,-1.77,0.64,-1.53,-0.03
6.499,-1.33,-0.1,-1.77,0.64,-1.53,-0.03
6.499,-1.32,-0.02,-1.61,0.64,-1.53,-0.03
6.5,-1.32,-0.02,-1.61,0.64,-1.53,-0.03
6.508,-1.32,-0.02,-1.61,0.63,-1.63,-0.03
6.51,-1.32,-0.02,-1.61,0.63,-1.63,-0.03
6.511,-1.25,0.03,-1.52,0.63,-1.63,-0.03
6.512,-1.25,0.03,-1.52,0.63,-1.63,-0.03
6.517,-1.25,0.03,-1.52,0.6,-1.63,-0.07
6.517,-1.25,0.03,-1.52,0.6,-1.63,-0.07
6.518,-1.19,0.06,-1.53,0.6,-1.63,-0.07
6.518,-1.19,0.06,-1.53,0.6,-1.63,-0.07
6.527,-1.19,0.06,-1.53,0.54,-1.55,-0.12
6.527,-1.19,0.06,-1.53,0.54,-1.55,-0.12
6.528,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.528,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.536,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.537,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.537,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.537,-1.22,0.08,-1.57,0.54,-1.55,-0.12
6.546,-1.22,0.08,-1.57,0.45,-1.41,-0.17
6.546,-1.22,0.08,-1.57,0.45,-1.41,-0.17
6.547,-1.51,0.13,-1.72,0.45,-1.41,-0.17
6.547,-1.51,0.13,-1.72,0.45,-1.41,-0.17
6.555,-1.51,0.13,-1.72,0.35,-1.26,-0.21
6.556,-1.51,0.13,-1.72,0.35,-1.26,-0.21
6.557,-1.79,0.13,-1.76,0.35,-1.26,-0.21
6.557,-1.79,0.13,-1.76,0.35,-1.26,-0.21
6.565,-1.79,0.13,-1.76,0.25,-1.13,-0.23
6.566,-1.79,0.13,-1.76,0.25,-1.13,-0.23
6.566,-2.01,0.1,-1.79,0.25,-1.13,-0.23
6.567,-2.01,0.1,-1.79,0.25,-1.13,-0.23
6.575,-2.01,0.1,-1.79,0.15,-1.07,-0.25
6.576,-2.01,0.1,-1.79,0.15,-1.07,-0.25
6.576,-2.15,0.04,-1.81,0.15,-1.07,-0.25
6.577,-2.15,0.04,-1.81,0.15,-1.07,-0.25
6.584,-2.15,0.04,-1.81,0.06,-1.06,-0.24
6.585,-2.15,0.04,-1.81,0.06,-1.06,-0.24
6.586,-2.19,-0.04,-1.8,0.06,-1.06,-0.24
6.586,-2.19,-0.04,-1.8,0.06,-1.06,-0.24
6.594,-2.19,-0.04,-1.8,0,-1.08,-0.23
6.594,-2.19,-0.04,-1.8,0,-1.08,-0.23
6.595,-2.14,-0.14,-1.79,0,-1.08,-0.23
6.596,-2.14,-0.14,-1.79,0,-1.08,-0.23
6.606,-2.14,-0.14,-1.79,-0.03,-1.11,-0.21
6.607,-2.14,-0.14,-1.79,-0.03,-1.11,-0.21
6.607,-2.01,-0.22,-1.78,-0.03,-1.11,-0.21
6.608,-2.01,-0.22,-1.78,-0.03,-1.11,-0.21
6.612,-2.01,-0.22,-1.78,-0.03,-1.11,-0.21
6.613,-2.01,-0.22,-1.78,-0.03,-1.11,-0.21
6.613,-1.86,-0.27,-1.8,-0.03,-1.11,-0.21
6.613,-1.86,-0.27,-1.8,-0.03,-1.11,-0.21
6.624,-1.86,-0.27,-1.8,0,-1.08,-0.24
6.624,-1.86,-0.27,-1.8,0,-1.08,-0.24
6.625,-1.67,-0.26,-1.87,0,-1.08,-0.24
6.625,-1.67,-0.26,-1.87,0,-1.08,-0.24
6.631,-1.67,-0.26,-1.87,0.04,-1.01,-0.28
6.632,-1.67,-0.26,-1.87,0.04,-1.01,-0.28
6.632,-1.51,-0.18,-1.91,0.04,-1.01,-0.28
6.632,-1.51,-0.18,-1.91,0.04,-1.01,-0.28
6.641,-1.51,-0.18,-1.91,0.07,-0.91,-0.31
6.642,-1.51,-0.18,-1.91,0.07,-0.91,-0.31
6.643,-1.48,0.01,-1.92,0.07,-0.91,-0.31
6.643,-1.48,0.01,-1.92,0.07,-0.91,-0.31
6.65,-1.48,0.01,-1.92,0.07,-0.79,-0.3
6.651,-1.48,0.01,-1.92,0.07,-0.79,-0.3
6.651,-1.51,0.31,-1.84,0.07,-0.79,-0.3
6.651,-1.51,0.31,-1.84,0.07,-0.79,-0.3
6.66,-1.51,0.31,-1.84,0.01,-0.66,-0.26
6.661,-1.51,0.31,-1.84,0.01,-0.66,-0.26
6.661,-1.64,0.66,-1.72,0.01,-0.66,-0.26
6.662,-1.64,0.66,-1.72,0.01,-0.66,-0.26
6.669,-1.64,0.66,-1.72,-0.1,-0.56,-0.22
6.67,-1.64,0.66,-1.72,-0.1,-0.56,-0.22
6.67,-1.81,1,-1.59,-0.1,-0.56,-0.22
6.671,-1.81,1,-1.59,-0.1,-0.56,-0.22
6.679,-1.81,1,-1.59,-0.25,-0.5,-0.2
6.68,-1.81,1,-1.59,-0.25,-0.5,-0.2
6.68,-1.89,1.29,-1.45,-0.25,-0.5,-0.2
6.68,-1.89,1.29,-1.45,-0.25,-0.5,-0.2
6.688,-1.89,1.29,-1.45,-0.45,-0.48,-0.2
6.688,-1.89,1.29,-1.45,-0.45,-0.48,-0.2
6.689,-1.88,1.49,-1.33,-0.45,-0.48,-0.2
6.689,-1.88,1.49,-1.33,-0.45,-0.48,-0.2
6.698,-1.88,1.49,-1.33,-0.66,-0.5,-0.22
6.698,-1.88,1.49,-1.33,-0.66,-0.5,-0.22
6.699,-1.79,1.62,-1.22,-0.66,-0.5,-0.22
6.7,-1.79,1.62,-1.22,-0.66,-0.5,-0.22
6.708,-1.79,1.62,-1.22,-0.86,-0.53,-0.24
6.709,-1.79,1.62,-1.22,-0.86,-0.53,-0.24
6.71,-1.63,1.69,-1.15,-0.86,-0.53,-0.24
6.71,-1.63,1.69,-1.15,-0.86,-0.53,-0.24
6.717,-1.63,1.69,-1.15,-1.03,-0.55,-0.27
6.718,-1.63,1.69,-1.15,-1.03,-0.55,-0.27
6.718,-1.47,1.76,-1.04,-1.03,-0.55,-0.27
6.718,-1.47,1.76,-1.04,-1.03,-0.55,-0.27
6.727,-1.47,1.76,-1.04,-1.15,-0.52,-0.29
6.728,-1.47,1.76,-1.04,-1.15,-0.52,-0.29
6.728,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.729,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.736,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.738,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.738,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.738,-1.32,1.83,-0.88,-1.15,-0.52,-0.29
6.746,-1.32,1.83,-0.88,-1.23,-0.47,-0.29
6.747,-1.32,1.83,-0.88,-1.23,-0.47,-0.29
6.747,-1.11,2.1,-0.18,-1.23,-0.47,-0.29
6.747,-1.11,2.1,-0.18,-1.23,-0.47,-0.29
6.755,-1.11,2.1,-0.18,-1.27,-0.37,-0.28
6.756,-1.11,2.1,-0.18,-1.27,-0.37,-0.28
6.756,-0.95,2.3,0.29,-1.27,-0.37,-0.28
6.757,-0.95,2.3,0.29,-1.27,-0.37,-0.28
6.765,-0.95,2.3,0.29,-1.3,-0.24,-0.26
6.766,-0.95,2.3,0.29,-1.3,-0.24,-0.26
6.767,-0.81,2.5,0.68,-1.3,-0.24,-0.26
6.767,-0.81,2.5,0.68,-1.3,-0.24,-0.26
6.775,-0.81,2.5,0.68,-1.33,-0.06,-0.26
6.776,-0.81,2.5,0.68,-1.33,-0.06,-0.26
6.777,-0.68,2.71,0.99,-1.33,-0.06,-0.26
6.777,-0.68,2.71,0.99,-1.33,-0.06,-0.26
6.783,-0.68,2.71,0.99,-1.38,0.15,-0.27
6.784,-0.68,2.71,0.99,-1.38,0.15,-0.27
6.784,-0.58,2.87,1.16,-1.38,0.15,-0.27
6.785,-0.58,2.87,1.16,-1.38,0.15,-0.27
6.793,-0.58,2.87,1.16,-1.45,0.35,-0.3
6.794,-0.58,2.87,1.16,-1.45,0.35,-0.3
6.795,-0.5,2.99,1.25,-1.45,0.35,-0.3
6.795,-0.5,2.99,1.25,-1.45,0.35,-0.3
6.806,-0.5,2.99,1.25,-1.53,0.53,-0.31
6.807,-0.5,2.99,1.25,-1.53,0.53,-0.31
6.807,-0.44,3.11,1.34,-1.53,0.53,-0.31
6.808,-0.44,3.11,1.34,-1.53,0.53,-0.31
6.812,-0.44,3.11,1.34,-1.62,0.67,-0.31
6.813,-0.44,3.11,1.34,-1.62,0.67,-0.31
6.813,-0.43,3.24,1.37,-1.62,0.67,-0.31
6.814,-0.43,3.24,1.37,-1.62,0.67,-0.31
6.822,-0.43,3.24,1.37,-1.7,0.75,-0.28
6.823,-0.43,3.24,1.37,-1.7,0.75,-0.28
6.823,-0.49,3.39,1.47,-1.7,0.75,-0.28
6.824,-0.49,3.39,1.47,-1.7,0.75,-0.28
6.831,-0.49,3.39,1.47,-1.77,0.78,-0.24
6.832,-0.49,3.39,1.47,-1.77,0.78,-0.24
6.832,-0.65,3.56,1.57,-1.77,0.78,-0.24
6.833,-0.65,3.56,1.57,-1.77,0.78,-0.24
6.841,-0.65,3.56,1.57,-1.85,0.74,-0.18
6.842,-0.65,3.56,1.57,-1.85,0.74,-0.18
6.842,-0.86,3.75,1.74,-1.85,0.74,-0.18
6.842,-0.86,3.75,1.74,-1.85,0.74,-0.18
6.85,-0.86,3.75,1.74,-1.94,0.64,-0.11
6.851,-0.86,3.75,1.74,-1.94,0.64,-0.11
6.852,-1.07,3.98,1.95,-1.94,0.64,-0.11
6.852,-1.07,3.98,1.95,-1.94,0.64,-0.11
6.86,-1.07,3.98,1.95,-2.06,0.47,-0.03
6.861,-1.07,3.98,1.95,-2.06,0.47,-0.03
6.862,-1.26,4.22,2.11,-2.06,0.47,-0.03
6.862,-1.26,4.22,2.11,-2.06,0.47,-0.03
6.869,-1.26,4.22,2.11,-2.21,0.24,0.03
6.87,-1.26,4.22,2.11,-2.21,0.24,0.03
6.871,-1.42,4.47,2.22,-2.21,0.24,0.03
6.871,-1.42,4.47,2.22,-2.21,0.24,0.03
6.879,-1.42,4.47,2.22,-2.39,-0.01,0.08
6.88,-1.42,4.47,2.22,-2.39,-0.01,0.08
6.88,-1.54,4.74,2.3,-2.39,-0.01,0.08
6.881,-1.54,4.74,2.3,-2.39,-0.01,0.08
6.888,-1.54,4.74,2.3,-2.58,-0.29,0.11
6.889,-1.54,4.74,2.3,-2.58,-0.29,0.11
6.89,-1.69,4.97,2.34,-2.58,-0.29,0.11
6.89,-1.69,4.97,2.34,-2.58,-0.29,0.11
6.898,-1.69,4.97,2.34,-2.79,-0.56,0.13
6.899,-1.69,4.97,2.34,-2.79,-0.56,0.13
6.899,-1.91,5.22,2.37,-2.79,-0.56,0.13
6.9,-1.91,5.22,2.37,-2.79,-0.56,0.13
6.908,-1.91,5.22,2.37,-2.99,-0.84,0.16
6.909,-1.91,5.22,2.37,-2.99,-0.84,0.16
6.909,-2.15,5.44,2.41,-2.99,-0.84,0.16
6.91,-2.15,5.44,2.41,-2.99,-0.84,0.16
6.918,-2.15,5.44,2.41,-3.2,-1.13,0.2
6.919,-2.15,5.44,2.41,-3.2,-1.13,0.2
6.919,-2.44,5.57,2.47,-3.2,-1.13,0.2
6.92,-2.44,5.57,2.47,-3.2,-1.13,0.2
6.928,-2.44,5.57,2.47,-3.38,-1.43,0.27
6.929,-2.44,5.57,2.47,-3.38,-1.43,0.27
6.929,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.929,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.936,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.936,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.937,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.937,-2.67,5.64,2.53,-3.38,-1.43,0.27
6.946,-2.67,5.64,2.53,-3.52,-1.75,0.35
6.947,-2.67,5.64,2.53,-3.52,-1.75,0.35
6.947,-2.68,5.62,2.8,-3.52,-1.75,0.35
6.948,-2.68,5.62,2.8,-3.52,-1.75,0.35
6.955,-2.68,5.62,2.8,-3.6,-2.05,0.42
6.956,-2.68,5.62,2.8,-3.6,-2.05,0.42
6.956,-2.48,5.46,2.96,-3.6,-2.05,0.42
6.956,-2.48,5.46,2.96,-3.6,-2.05,0.42
6.966,-2.48,5.46,2.96,-3.62,-2.28,0.49
6.966,-2.48,5.46,2.96,-3.62,-2.28,0.49
6.967,-2.21,5.29,3.14,-3.62,-2.28,0.49
6.967,-2.21,5.29,3.14,-3.62,-2.28,0.49
6.974,-2.21,5.29,3.14,-3.56,-2.39,0.55
6.975,-2.21,5.29,3.14,-3.56,-2.39,0.55
6.976,-2,5.1,3.31,-3.56,-2.39,0.55
6.976,-2,5.1,3.31,-3.56,-2.39,0.55
6.984,-2,5.1,3.31,-3.43,-2.33,0.61
6.985,-2,5.1,3.31,-3.43,-2.33,0.61
6.986,-1.9,4.94,3.52,-3.43,-2.33,0.61
6.986,-1.9,4.94,3.52,-3.43,-2.33,0.61
6.994,-1.9,4.94,3.52,-3.25,-2.13,0.69
6.996,-1.9,4.94,3.52,-3.25,-2.13,0.69
6.996,-1.89,4.75,3.74,-3.25,-2.13,0.69
6.997,-1.89,4.75,3.74,-3.25,-2.13,0.69
7.007,-1.89,4.75,3.74,-3.06,-1.87,0.79
7.008,-1.89,4.75,3.74,-3.06,-1.87,0.79
7.008,-1.92,4.55,4.01,-3.06,-1.87,0.79
7.009,-1.92,4.55,4.01,-3.06,-1.87,0.79
7.012,-1.92,4.55,4.01,-2.87,-1.61,0.89
7.013,-1.92,4.55,4.01,-2.87,-1.61,0.89
7.013,-1.95,4.33,4.25,-2.87,-1.61,0.89
7.014,-1.95,4.33,4.25,-2.87,-1.61,0.89
7.029,-1.95,4.33,4.25,-2.71,-1.39,0.99
7.029,-1.95,4.33,4.25,-2.71,-1.39,0.99
7.03,-1.95,4.1,4.36,-2.71,-1.39,0.99
7.03,-1.95,4.1,4.36,-2.71,-1.39,0.99
7.031,-1.95,4.1,4.36,-2.58,-1.24,1.1
7.031,-1.95,4.1,4.36,-2.58,-1.24,1.1
7.031,-2,3.93,4.41,-2.58,-1.24,1.1
7.032,-2,3.93,4.41,-2.58,-1.24,1.1
7.041,-2,3.93,4.41,-2.48,-1.16,1.21
7.041,-2,3.93,4.41,-2.48,-1.16,1.21
7.041,-2.17,3.87,4.33,-2.48,-1.16,1.21
7.042,-2.17,3.87,4.33,-2.48,-1.16,1.21
7.051,-2.17,3.87,4.33,-2.39,-1.15,1.31
7.052,-2.17,3.87,4.33,-2.39,-1.15,1.31
7.052,-2.5,3.93,4.19,-2.39,-1.15,1.31
7.053,-2.5,3.93,4.19,-2.39,-1.15,1.31
7.061,-2.5,3.93,4.19,-2.31,-1.21,1.36
7.062,-2.5,3.93,4.19,-2.31,-1.21,1.36
7.062,-2.87,4.13,4.19,-2.31,-1.21,1.36
7.063,-2.87,4.13,4.19,-2.31,-1.21,1.36
7.069,-2.87,4.13,4.19,-2.25,-1.38,1.36
7.07,-2.87,4.13,4.19,-2.25,-1.38,1.36
7.071,-3.23,4.34,4.22,-2.25,-1.38,1.36
7.071,-3.23,4.34,4.22,-2.25,-1.38,1.36
7.079,-3.23,4.34,4.22,-2.25,-1.67,1.3
7.08,-3.23,4.34,4.22,-2.25,-1.67,1.3
7.08,-3.43,4.51,4.23,-2.25,-1.67,1.3
7.081,-3.43,4.51,4.23,-2.25,-1.67,1.3
7.088,-3.43,4.51,4.23,-2.2,-2.08,1.19
7.089,-3.43,4.51,4.23,-2.2,-2.08,1.19
7.09,-3.45,4.57,4.21,-2.2,-2.08,1.19
7.09,-3.45,4.57,4.21,-2.2,-2.08,1.19
7.099,-3.45,4.57,4.21,-2.23,-2.52,1.06
7.099,-3.45,4.57,4.21,-2.23,-2.52,1.06
7.1,-3.41,4.44,4.05,-2.23,-2.52,1.06
7.1,-3.41,4.44,4.05,-2.23,-2.52,1.06
7.108,-3.41,4.44,4.05,-2.4,-2.92,0.95
7.109,-3.41,4.44,4.05,-2.4,-2.92,0.95
7.109,-3.34,4.21,3.71,-2.4,-2.92,0.95
7.11,-3.34,4.21,3.71,-2.4,-2.92,0.95
7.117,-3.34,4.21,3.71,-2.48,-3.2,0.86
7.118,-3.34,4.21,3.71,-2.48,-3.2,0.86
7.118,-3.31,3.85,3.35,-2.48,-3.2,0.86
7.119,-3.31,3.85,3.35,-2.48,-3.2,0.86
7.128,-3.31,3.85,3.35,-2.42,-3.32,0.8
7.129,-3.31,3.85,3.35,-2.42,-3.32,0.8
7.13,-3.25,3.4,2.98,-2.42,-3.32,0.8
7.13,-3.25,3.4,2.98,-2.42,-3.32,0.8
