time,ax,ay,az,wx,wy,wz
6.079,-0.47,-0.4,-1.24,-0.4,0.08,1.1
6.086,-0.47,-0.4,-1.24,-0.52,0.15,0.73
6.087,-0.47,-0.4,-1.24,-0.52,0.15,0.73
6.087,-0.19,-0.12,-1.11,-0.52,0.15,0.73
6.088,-0.19,-0.12,-1.11,-0.52,0.15,0.73
6.109,-0.19,-0.12,-1.11,-0.53,0.16,0.31
6.11,-0.19,-0.12,-1.11,-0.53,0.16,0.31
6.11,-0.1,0.27,-0.98,-0.53,0.16,0.31
6.111,-0.1,0.27,-0.98,-0.53,0.16,0.31
6.111,-0.1,0.27,-0.98,-0.53,0.2,-0.1
6.111,-0.1,0.27,-0.98,-0.53,0.2,-0.1
6.111,-0.18,0.71,-0.83,-0.53,0.2,-0.1
6.112,-0.18,0.71,-0.83,-0.53,0.2,-0.1
6.117,-0.18,0.71,-0.83,-0.5,0.23,-0.45
6.118,-0.18,0.71,-0.83,-0.5,0.23,-0.45
6.118,-0.32,1.21,-0.62,-0.5,0.23,-0.45
6.118,-0.32,1.21,-0.62,-0.5,0.23,-0.45
6.123,-0.32,1.21,-0.62,-0.44,0.23,-0.69
6.124,-0.32,1.21,-0.62,-0.44,0.23,-0.69
6.124,-0.49,1.67,-0.35,-0.44,0.23,-0.69
6.124,-0.49,1.67,-0.35,-0.44,0.23,-0.69
6.133,-0.49,1.67,-0.35,-0.37,0.19,-0.82
6.134,-0.49,1.67,-0.35,-0.37,0.19,-0.82
6.135,-0.71,2.05,-0.07,-0.37,0.19,-0.82
6.135,-0.71,2.05,-0.07,-0.37,0.19,-0.82
6.143,-0.71,2.05,-0.07,-0.27,0.1,-0.84
6.144,-0.71,2.05,-0.07,-0.27,0.1,-0.84
6.145,-0.96,2.34,0.26,-0.27,0.1,-0.84
6.146,-0.96,2.34,0.26,-0.27,0.1,-0.84
6.152,-0.96,2.34,0.26,-0.14,-0.04,-0.77
6.153,-0.96,2.34,0.26,-0.14,-0.04,-0.77
6.154,-1.24,2.56,0.54,-0.14,-0.04,-0.77
6.155,-1.24,2.56,0.54,-0.14,-0.04,-0.77
6.161,-1.24,2.56,0.54,0.02,-0.22,-0.6
6.162,-1.24,2.56,0.54,0.02,-0.22,-0.6
6.162,-1.51,2.72,0.8,0.02,-0.22,-0.6
6.162,-1.51,2.72,0.8,0.02,-0.22,-0.6
6.172,-1.51,2.72,0.8,0.22,-0.44,-0.37
6.172,-1.51,2.72,0.8,0.22,-0.44,-0.37
6.172,-1.68,2.85,0.98,0.22,-0.44,-0.37
6.173,-1.68,2.85,0.98,0.22,-0.44,-0.37
6.182,-1.68,2.85,0.98,0.44,-0.67,-0.08
6.183,-1.68,2.85,0.98,0.44,-0.67,-0.08
6.183,-1.78,2.98,1.09,0.44,-0.67,-0.08
6.184,-1.78,2.98,1.09,0.44,-0.67,-0.08
6.19,-1.78,2.98,1.09,0.65,-0.89,0.24
6.19,-1.78,2.98,1.09,0.65,-0.89,0.24
6.191,-1.81,3.06,1.18,0.65,-0.89,0.24
6.191,-1.81,3.06,1.18,0.65,-0.89,0.24
6.202,-1.81,3.06,1.18,0.83,-1.07,0.56
6.203,-1.81,3.06,1.18,0.83,-1.07,0.56
6.203,-1.74,3.1,1.19,0.83,-1.07,0.56
6.204,-1.74,3.1,1.19,0.83,-1.07,0.56
6.21,-1.74,3.1,1.19,0.75,-1.05,0.84
6.21,-1.74,3.1,1.19,0.75,-1.05,0.84
6.21,-1.65,3.09,1.2,0.75,-1.05,0.84
6.211,-1.65,3.09,1.2,0.75,-1.05,0.84
6.219,-1.65,3.09,1.2,0.75,-1.05,0.84
6.22,-1.65,3.09,1.2,0.75,-1.05,0.84
6.22,-1.65,3.09,1.2,0.75,-1.05,0.84
6.221,-1.65,3.09,1.2,0.75,-1.05,0.84
6.228,-1.65,3.09,1.2,0.66,-0.73,1.05
6.229,-1.65,3.09,1.2,0.66,-0.73,1.05
6.229,-1.61,3.04,1.21,0.66,-0.73,1.05
6.229,-1.61,3.04,1.21,0.66,-0.73,1.05
6.237,-1.61,3.04,1.21,0.6,-0.34,1.19
6.238,-1.61,3.04,1.21,0.6,-0.34,1.19
6.238,-1.61,3.04,1.15,0.6,-0.34,1.19
6.239,-1.61,3.04,1.15,0.6,-0.34,1.19
6.247,-1.61,3.04,1.15,0.52,-0.26,1.25
6.248,-1.61,3.04,1.15,0.52,-0.26,1.25
6.248,-1.64,3.06,1.05,0.52,-0.26,1.25
6.248,-1.64,3.06,1.05,0.52,-0.26,1.25
6.256,-1.64,3.06,1.05,0.47,-0.27,1.26
6.257,-1.64,3.06,1.05,0.47,-0.27,1.26
6.257,-1.62,3.1,0.85,0.47,-0.27,1.26
6.258,-1.62,3.1,0.85,0.47,-0.27,1.26
6.267,-1.62,3.1,0.85,0.38,-0.22,1.26
6.267,-1.62,3.1,0.85,0.38,-0.22,1.26
6.268,-1.52,3.16,0.59,0.38,-0.22,1.26
6.268,-1.52,3.16,0.59,0.38,-0.22,1.26
6.275,-1.52,3.16,0.59,0.32,-0.24,1.24
6.276,-1.52,3.16,0.59,0.32,-0.24,1.24
6.277,-1.31,3.19,0.28,0.32,-0.24,1.24
6.277,-1.31,3.19,0.28,0.32,-0.24,1.24
6.285,-1.31,3.19,0.28,0.18,-0.19,1.21
6.286,-1.31,3.19,0.28,0.18,-0.19,1.21
6.287,-0.97,3.12,-0.07,0.18,-0.19,1.21
6.287,-0.97,3.12,-0.07,0.18,-0.19,1.21
6.294,-0.97,3.12,-0.07,-0.02,-0.08,1.13
6.295,-0.97,3.12,-0.07,-0.02,-0.08,1.13
6.295,-0.47,2.88,-0.41,-0.02,-0.08,1.13
6.296,-0.47,2.88,-0.41,-0.02,-0.08,1.13
6.304,-0.47,2.88,-0.41,-0.29,0.09,0.97
6.305,-0.47,2.88,-0.41,-0.29,0.09,0.97
6.305,0.16,2.45,-0.77,-0.29,0.09,0.97
6.305,0.16,2.45,-0.77,-0.29,0.09,0.97
6.313,0.16,2.45,-0.77,-0.61,0.31,0.68
6.314,0.16,2.45,-0.77,-0.61,0.31,0.68
6.314,1.93,1.84,-1.13,-0.61,0.31,0.68
6.314,1.93,1.84,-1.13,-0.61,0.31,0.68
6.323,1.93,1.84,-1.13,-0.95,0.57,0.2
6.324,1.93,1.84,-1.13,-0.95,0.57,0.2
6.324,2.26,0.38,-1.44,-0.95,0.57,0.2
6.325,2.26,0.38,-1.44,-0.95,0.57,0.2
6.332,2.26,0.38,-1.44,-1.28,0.87,-0.53
6.333,2.26,0.38,-1.44,-1.28,0.87,-0.53
6.333,2.73,0.02,-1.65,-1.28,0.87,-0.53
6.334,2.73,0.02,-1.65,-1.28,0.87,-0.53
6.342,2.73,0.02,-1.65,-1.55,1.17,-1.42
6.343,2.73,0.02,-1.65,-1.55,1.17,-1.42
6.344,3.11,-0.39,-1.71,-1.55,1.17,-1.42
6.344,3.11,-0.39,-1.71,-1.55,1.17,-1.42
6.351,3.11,-0.39,-1.71,-1.73,1.4,-2.25
6.352,3.11,-0.39,-1.71,-1.73,1.4,-2.25
6.353,3.28,-0.63,-1.58,-1.73,1.4,-2.25
6.354,3.28,-0.63,-1.58,-1.73,1.4,-2.25
6.361,3.28,-0.63,-1.58,-1.66,1.32,-2.84
6.361,3.28,-0.63,-1.58,-1.66,1.32,-2.84
6.362,3.19,-0.67,-1.34,-1.66,1.32,-2.84
6.362,3.19,-0.67,-1.34,-1.66,1.32,-2.84
6.37,3.19,-0.67,-1.34,-1.49,1.15,-3.15
6.371,3.19,-0.67,-1.34,-1.49,1.15,-3.15
6.372,2.87,-0.47,-1.13,-1.49,1.15,-3.15
6.372,2.87,-0.47,-1.13,-1.49,1.15,-3.15
6.383,2.87,-0.47,-1.13,-1.36,1.09,-3.22
6.384,2.87,-0.47,-1.13,-1.36,1.09,-3.22
6.384,2.42,-0.08,-1.13,-1.36,1.09,-3.22
6.385,2.42,-0.08,-1.13,-1.36,1.09,-3.22
6.389,2.42,-0.08,-1.13,-1.17,0.95,-3.07
6.39,2.42,-0.08,-1.13,-1.17,0.95,-3.07
6.391,1.91,0.42,-1.41,-1.17,0.95,-3.07
6.391,1.91,0.42,-1.41,-1.17,0.95,-3.07
6.399,1.91,0.42,-1.41,-0.96,0.75,-2.76
6.4,1.91,0.42,-1.41,-0.96,0.75,-2.76
6.401,1.39,0.94,-1.85,-0.96,0.75,-2.76
6.401,1.39,0.94,-1.85,-0.96,0.75,-2.76
6.409,1.39,0.94,-1.85,-0.83,0.51,-2.32
6.41,1.39,0.94,-1.85,-0.83,0.51,-2.32
6.41,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.411,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.42,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.421,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.422,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.423,0.94,1.45,-2.27,-0.83,0.51,-2.32
6.427,0.94,1.45,-2.27,-0.82,0.23,-1.78
6.428,0.94,1.45,-2.27,-0.82,0.23,-1.78
6.429,0.47,2.3,-2.39,-0.82,0.23,-1.78
6.429,0.47,2.3,-2.39,-0.82,0.23,-1.78
6.437,0.47,2.3,-2.39,-0.95,-0.05,-1.2
6.438,0.47,2.3,-2.39,-0.95,-0.05,-1.2
6.439,0.41,2.58,-2.19,-0.95,-0.05,-1.2
6.439,0.41,2.58,-2.19,-0.95,-0.05,-1.2
6.446,0.41,2.58,-2.19,-1.16,-0.33,-0.62
6.447,0.41,2.58,-2.19,-1.16,-0.33,-0.62
6.447,0.36,2.7,-2.01,-1.16,-0.33,-0.62
6.447,0.36,2.7,-2.01,-1.16,-0.33,-0.62
6.456,0.36,2.7,-2.01,-1.37,-0.56,-0.08
6.457,0.36,2.7,-2.01,-1.37,-0.56,-0.08
6.458,0.31,2.63,-1.9,-1.37,-0.56,-0.08
6.458,0.31,2.63,-1.9,-1.37,-0.56,-0.08
6.466,0.31,2.63,-1.9,-1.5,-0.75,0.37
6.467,0.31,2.63,-1.9,-1.5,-0.75,0.37
6.467,0.26,2.37,-1.78,-1.5,-0.75,0.37
6.468,0.26,2.37,-1.78,-1.5,-0.75,0.37
6.476,0.26,2.37,-1.78,-1.54,-0.87,0.72
6.477,0.26,2.37,-1.78,-1.54,-0.87,0.72
6.477,0.27,1.97,-1.57,-1.54,-0.87,0.72
6.478,0.27,1.97,-1.57,-1.54,-0.87,0.72
6.485,0.27,1.97,-1.57,-1.47,-0.94,0.98
6.486,0.27,1.97,-1.57,-1.47,-0.94,0.98
6.487,0.38,1.55,-1.27,-1.47,-0.94,0.98
6.487,0.38,1.55,-1.27,-1.47,-0.94,0.98
6.494,0.38,1.55,-1.27,-1.3,-0.95,1.14
6.495,0.38,1.55,-1.27,-1.3,-0.95,1.14
6.496,0.55,1.2,-0.94,-1.3,-0.95,1.14
6.496,0.55,1.2,-0.94,-1.3,-0.95,1.14
6.507,0.55,1.2,-0.94,-1.02,-0.93,1.2
6.508,0.55,1.2,-0.94,-1.02,-0.93,1.2
6.508,0.76,1.07,-0.7,-1.02,-0.93,1.2
6.508,0.76,1.07,-0.7,-1.02,-0.93,1.2
6.514,0.76,1.07,-0.7,-0.67,-0.9,1.15
6.515,0.76,1.07,-0.7,-0.67,-0.9,1.15
6.516,1.03,1.09,-0.56,-0.67,-0.9,1.15
6.516,1.03,1.09,-0.56,-0.67,-0.9,1.15
6.523,1.03,1.09,-0.56,-0.3,-0.88,0.99
6.524,1.03,1.09,-0.56,-0.3,-0.88,0.99
6.524,1.33,1.19,-0.47,-0.3,-0.88,0.99
6.525,1.33,1.19,-0.47,-0.3,-0.88,0.99
6.533,1.33,1.19,-0.47,0.04,-0.88,0.73
6.534,1.33,1.19,-0.47,0.04,-0.88,0.73
6.534,1.61,1.24,-0.3,0.04,-0.88,0.73
6.535,1.61,1.24,-0.3,0.04,-0.88,0.73
6.542,1.61,1.24,-0.3,0.29,-0.88,0.42
6.543,1.61,1.24,-0.3,0.29,-0.88,0.42
6.543,1.77,1.11,0.02,0.29,-0.88,0.42
6.544,1.77,1.11,0.02,0.29,-0.88,0.42
6.552,1.77,1.11,0.02,0.47,-0.87,0.06
6.553,1.77,0.86,0.45,0.47,-0.87,0.06
6.554,1.77,0.86,0.45,0.47,-0.87,0.06
6.554,1.77,0.86,0.45,0.47,-0.87,0.06
6.563,1.77,0.86,0.45,0.62,-0.84,-0.28
6.564,1.77,0.86,0.45,0.62,-0.84,-0.28
6.565,1.51,0.5,0.95,0.62,-0.84,-0.28
6.565,1.51,0.5,0.95,0.62,-0.84,-0.28
6.571,1.51,0.5,0.95,0.79,-0.8,-0.57
6.572,1.51,0.5,0.95,0.79,-0.8,-0.57
6.572,0.97,-0.02,1.41,0.79,-0.8,-0.57
6.573,0.97,-0.02,1.41,0.79,-0.8,-0.57
6.58,0.97,-0.02,1.41,1.03,-0.76,-0.74
6.581,0.97,-0.02,1.41,1.03,-0.76,-0.74
6.581,-0.97,-1.81,1.79,1.03,-0.76,-0.74
6.582,-0.97,-1.81,1.79,1.03,-0.76,-0.74
6.59,-0.97,-1.81,1.79,1.33,-0.74,-0.7
6.591,-0.97,-1.81,1.79,1.33,-0.74,-0.7
6.592,-1.48,-2.3,2.08,1.33,-0.74,-0.7
6.592,-1.48,-2.3,2.08,1.33,-0.74,-0.7
6.602,-1.48,-2.3,2.08,1.67,-0.75,-0.37
6.603,-1.48,-2.3,2.08,1.67,-0.75,-0.37
6.603,-3.22,-4.05,2.3,1.67,-0.75,-0.37
6.604,-3.22,-4.05,2.3,1.67,-0.75,-0.37
6.611,-3.22,-4.05,2.3,1.98,-0.79,0.21
6.612,-3.22,-4.05,2.3,1.98,-0.79,0.21
6.612,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.612,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.621,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.622,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.622,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.623,-3.81,-4.47,2.46,1.98,-0.79,0.21
6.629,-3.81,-4.47,2.46,1.9,-0.78,0.92
6.63,-3.81,-4.47,2.46,1.9,-0.78,0.92
6.63,-4.44,-4.47,2.3,1.9,-0.78,0.92
6.631,-4.44,-4.47,2.3,1.9,-0.78,0.92
6.637,-4.44,-4.47,2.3,1.5,-0.69,1.58
6.638,-4.44,-4.47,2.3,1.5,-0.69,1.58
6.639,-4.15,-2.6,2.03,1.5,-0.69,1.58
6.639,-4.15,-2.6,2.03,1.5,-0.69,1.58
6.647,-4.15,-2.6,2.03,1.36,-0.62,2.08
6.648,-4.15,-2.6,2.03,1.36,-0.62,2.08
6.649,-2.12,-2.17,1.85,1.36,-0.62,2.08
6.649,-2.12,-2.17,1.85,1.36,-0.62,2.08
6.656,-2.12,-2.17,1.85,1.22,-0.52,2.35
6.657,-2.12,-2.17,1.85,1.22,-0.52,2.35
6.657,-1.67,-1.52,2,1.22,-0.52,2.35
6.658,-1.67,-1.52,2,1.22,-0.52,2.35
6.665,-1.67,-1.52,2,1,-0.39,2.33
6.666,-1.67,-1.52,2,1,-0.39,2.33
6.667,0.02,-1.04,2.54,1,-0.39,2.33
6.667,0.02,-1.04,2.54,1,-0.39,2.33
6.676,0.02,-1.04,2.54,0.9,-0.27,2.02
6.676,0.02,-1.04,2.54,0.9,-0.27,2.02
6.677,0.38,-1.23,3.99,0.9,-0.27,2.02
6.677,0.38,-1.23,3.99,0.9,-0.27,2.02
6.685,0.38,-1.23,3.99,0.72,-0.19,1.46
6.687,0.38,-1.23,3.99,0.72,-0.19,1.46
6.688,0.5,-4.76,4.21,0.72,-0.19,1.46
6.689,0.5,-4.76,4.21,0.72,-0.19,1.46
6.694,0.5,-4.76,4.21,0.49,-0.16,0.77
6.695,0.5,-4.76,4.21,0.49,-0.16,0.77
6.695,0.21,-8.28,4.05,0.49,-0.16,0.77
6.695,0.21,-8.28,4.05,0.49,-0.16,0.77
6.703,0.21,-8.28,4.05,0.31,-0.12,0.04
6.705,0.21,-8.28,4.05,0.31,-0.12,0.04
6.705,-0.29,-9.97,0.94,0.31,-0.12,0.04
6.706,-0.29,-9.97,0.94,0.31,-0.12,0.04
6.713,-0.29,-9.97,0.94,0.34,-0.07,-0.58
6.714,-0.29,-9.97,0.94,0.34,-0.07,-0.58
6.714,-0.49,-10.03,-0.82,0.34,-0.07,-0.58
6.714,-0.49,-10.03,-0.82,0.34,-0.07,-0.58
6.723,-0.49,-10.03,-0.82,0.29,0,-0.99
6.724,-0.49,-10.03,-0.82,0.29,0,-0.99
6.725,-0.26,-6.98,-2.33,0.29,0,-0.99
6.725,-0.26,-6.98,-2.33,0.29,0,-0.99
6.732,-0.26,-6.98,-2.33,-0.15,0.13,-1.17
6.733,-0.26,-6.98,-2.33,-0.15,0.13,-1.17
6.734,0.31,-3.08,-2.04,-0.15,0.13,-1.17
6.734,0.31,-3.08,-2.04,-0.15,0.13,-1.17
6.742,0.31,-3.08,-2.04,-0.8,0.27,-1.18
6.743,0.31,-3.08,-2.04,-0.8,0.27,-1.18
6.743,1.75,0.19,1.8,-0.8,0.27,-1.18
6.744,1.75,0.19,1.8,-0.8,0.27,-1.18
6.752,1.75,0.19,1.8,-1.37,0.37,-1.14
6.753,1.75,0.19,1.8,-1.37,0.37,-1.14
6.754,1.85,0.74,4.85,-1.37,0.37,-1.14
6.754,1.85,0.74,4.85,-1.37,0.37,-1.14
6.76,1.85,0.74,4.85,-1.55,0.43,-1.15
6.761,1.85,0.74,4.85,-1.55,0.43,-1.15
6.761,1.96,2.17,6.39,-1.55,0.43,-1.15
6.762,1.96,2.17,6.39,-1.55,0.43,-1.15
6.77,1.96,2.17,6.39,-1.15,0.45,-1.25
6.771,1.96,2.17,6.39,-1.15,0.45,-1.25
6.771,2.09,2.38,6.59,-1.15,0.45,-1.25
6.772,2.09,2.38,6.59,-1.15,0.45,-1.25
6.783,2.09,2.38,6.59,-0.19,0.47,-1.41
6.784,2.09,2.38,6.59,-0.19,0.47,-1.41
6.784,2.12,2.45,6.98,-0.19,0.47,-1.41
6.785,2.12,2.45,6.98,-0.19,0.47,-1.41
6.79,2.12,2.45,6.98,1.06,0.48,-1.59
6.791,2.12,2.45,6.98,1.06,0.48,-1.59
6.791,2.03,2.32,7.51,1.06,0.48,-1.59
6.791,2.03,2.32,7.51,1.06,0.48,-1.59
6.8,2.03,2.32,7.51,1.06,0.48,-1.59
6.8,2.03,2.32,7.51,1.06,0.48,-1.59
6.801,2.03,2.32,7.51,1.06,0.48,-1.59
6.801,2.03,2.32,7.51,1.06,0.48,-1.59
6.808,2.03,2.32,7.51,2.31,0.46,-1.74
6.809,2.03,2.32,7.51,2.31,0.46,-1.74
6.809,1.29,0.02,8.03,2.31,0.46,-1.74
6.809,1.29,0.02,8.03,2.31,0.46,-1.74
6.818,1.29,0.02,8.03,3.38,0.41,-1.82
6.819,1.29,0.02,8.03,3.38,0.41,-1.82
6.819,0.87,-0.25,6.36,3.38,0.41,-1.82
6.82,0.87,-0.25,6.36,3.38,0.41,-1.82
6.827,0.87,-0.25,6.36,4.11,0.34,-1.75
6.828,0.87,-0.25,6.36,4.11,0.34,-1.75
6.828,0.6,-0.68,4.33,4.11,0.34,-1.75
6.829,0.6,-0.68,4.33,4.11,0.34,-1.75
6.837,0.6,-0.68,4.33,4.32,0.3,-1.5
6.839,0.6,-0.68,4.33,4.32,0.3,-1.5
6.839,0.54,-0.97,2.03,4.32,0.3,-1.5
6.84,0.54,-0.97,2.03,4.32,0.3,-1.5
6.847,0.54,-0.97,2.03,3.9,0.31,-1.16
6.848,0.54,-0.97,2.03,3.9,0.31,-1.16
6.849,0.54,-1.05,-0.21,3.9,0.31,-1.16
6.849,0.54,-1.05,-0.21,3.9,0.31,-1.16
6.855,0.54,-1.05,-0.21,2.88,0.39,-0.83
6.856,0.54,-1.05,-0.21,2.88,0.39,-0.83
6.857,0.38,-0.95,-1.87,2.88,0.39,-0.83
6.857,0.38,-0.95,-1.87,2.88,0.39,-0.83
6.866,0.38,-0.95,-1.87,1.42,0.49,-0.55
6.867,0.38,-0.95,-1.87,1.42,0.49,-0.55
6.867,-0.01,-0.74,-2.09,1.42,0.49,-0.55
6.868,-0.01,-0.74,-2.09,1.42,0.49,-0.55
6.875,-0.01,-0.74,-2.09,-0.21,0.49,-0.32
6.876,-0.01,-0.74,-2.09,-0.21,0.49,-0.32
6.877,-0.51,-0.5,-1.96,-0.21,0.49,-0.32
6.877,-0.51,-0.5,-1.96,-0.21,0.49,-0.32
6.884,-0.51,-0.5,-1.96,-1.71,0.4,-0.07
6.886,-0.51,-0.5,-1.96,-1.71,0.4,-0.07
6.886,-0.9,-0.25,-0.43,-1.71,0.4,-0.07
6.887,-0.9,-0.25,-0.43,-1.71,0.4,-0.07
6.895,-0.9,-0.25,-0.43,-2.77,0.36,0.22
6.896,-0.9,-0.25,-0.43,-2.77,0.36,0.22
6.897,-1.03,0,1.13,-2.77,0.36,0.22
6.898,-1.03,0,1.13,-2.77,0.36,0.22
6.904,-1.03,0,1.13,-3.21,0.34,0.54
6.905,-1.03,0,1.13,-3.21,0.34,0.54
6.905,-0.92,0.25,1.51,-3.21,0.34,0.54
6.906,-0.92,0.25,1.51,-3.21,0.34,0.54
6.913,-0.92,0.25,1.51,-3.02,0.31,0.84
6.914,-0.92,0.25,1.51,-3.02,0.31,0.84
6.915,-0.66,0.43,1.72,-3.02,0.31,0.84
6.915,-0.66,0.43,1.72,-3.02,0.31,0.84
6.922,-0.66,0.43,1.72,-2.4,0.29,1.06
6.924,-0.66,0.43,1.72,-2.4,0.29,1.06
6.924,-0.35,0.52,1.6,-2.4,0.29,1.06
6.925,-0.35,0.52,1.6,-2.4,0.29,1.06
6.932,-0.35,0.52,1.6,-1.64,0.25,1.17
6.933,-0.35,0.52,1.6,-1.64,0.25,1.17
6.934,-0.03,0.51,1.24,-1.64,0.25,1.17
6.934,-0.03,0.51,1.24,-1.64,0.25,1.17
6.941,-0.03,0.51,1.24,-0.96,0.21,1.13
6.942,-0.03,0.51,1.24,-0.96,0.21,1.13
6.943,0.34,0.38,0.81,-0.96,0.21,1.13
6.943,0.34,0.38,0.81,-0.96,0.21,1.13
6.951,0.34,0.38,0.81,-0.46,0.16,0.98
6.952,0.34,0.38,0.81,-0.46,0.16,0.98
6.953,0.76,0.18,0.4,-0.46,0.16,0.98
6.953,0.76,0.18,0.4,-0.46,0.16,0.98
6.96,0.76,0.18,0.4,-0.19,0.12,0.71
6.961,0.76,0.18,0.4,-0.19,0.12,0.71
6.961,1.22,-0.01,0.09,-0.19,0.12,0.71
6.962,1.22,-0.01,0.09,-0.19,0.12,0.71
6.97,1.22,-0.01,0.09,-0.1,0.09,0.37
6.971,1.22,-0.01,0.09,-0.1,0.09,0.37
6.972,1.68,-0.16,-0.07,-0.1,0.09,0.37
6.972,1.68,-0.16,-0.07,-0.1,0.09,0.37
6.983,1.68,-0.16,-0.07,-0.15,0.06,-0.04
6.984,1.68,-0.16,-0.07,-0.15,0.06,-0.04
6.984,2.04,-0.21,-0.06,-0.15,0.06,-0.04
6.985,2.04,-0.21,-0.06,-0.15,0.06,-0.04
6.99,2.04,-0.21,-0.06,-0.24,0.03,-0.47
6.991,2.04,-0.21,-0.06,-0.24,0.03,-0.47
6.991,2.27,-0.1,0.04,-0.24,0.03,-0.47
6.991,2.27,-0.1,0.04,-0.24,0.03,-0.47
7.004,2.27,-0.1,0.04,-0.32,-0.01,-0.91
7.005,2.27,-0.1,0.04,-0.32,-0.01,-0.91
7.005,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.005,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.021,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.023,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.023,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.024,2.37,0.08,0.14,-0.32,-0.01,-0.91
7.024,2.37,0.08,0.14,-0.33,-0.08,-1.57
7.025,2.37,0.08,0.14,-0.33,-0.08,-1.57
7.026,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.026,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.027,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.027,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.028,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.028,2.16,0.43,0.02,-0.33,-0.08,-1.57
7.037,2.16,0.43,0.02,-0.22,-0.11,-1.94
7.038,2.16,0.43,0.02,-0.22,-0.11,-1.94
7.038,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.039,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.047,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.048,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.048,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.048,1.48,0.57,-0.48,-0.22,-0.11,-1.94
7.056,1.48,0.57,-0.48,-0.31,-0.12,-1.68
7.057,1.48,0.57,-0.48,-0.31,-0.12,-1.68
7.057,0.75,0.57,-1.13,-0.31,-0.12,-1.68
7.058,0.75,0.57,-1.13,-0.31,-0.12,-1.68
7.065,0.75,0.57,-1.13,-0.45,-0.12,-1.35
7.066,0.75,0.57,-1.13,-0.45,-0.12,-1.35
7.067,0.59,0.61,-1.48,-0.45,-0.12,-1.35
7.067,0.59,0.61,-1.48,-0.45,-0.12,-1.35
7.076,0.59,0.61,-1.48,-0.61,-0.12,-0.97
7.076,0.59,0.61,-1.48,-0.61,-0.12,-0.97
7.077,0.59,0.69,-1.81,-0.61,-0.12,-0.97
7.078,0.59,0.69,-1.81,-0.61,-0.12,-0.97
7.085,0.59,0.69,-1.81,-0.8,-0.13,-0.61
7.087,0.59,0.69,-1.81,-0.8,-0.13,-0.61
7.088,0.67,0.85,-2.09,-0.8,-0.13,-0.61
7.088,0.67,0.85,-2.09,-0.8,-0.13,-0.61
7.093,0.67,0.85,-2.09,-1,-0.12,-0.32
7.094,0.67,0.85,-2.09,-1,-0.12,-0.32
7.094,0.7,1.04,-2.36,-1,-0.12,-0.32
7.094,0.7,1.04,-2.36,-1,-0.12,-0.32
7.103,0.7,1.04,-2.36,-1.21,-0.12,-0.13
7.104,0.7,1.04,-2.36,-1.21,-0.12,-0.13
7.104,0.61,1.24,-2.55,-1.21,-0.12,-0.13
7.105,0.61,1.24,-2.55,-1.21,-0.12,-0.13
7.113,0.61,1.24,-2.55,-1.42,-0.12,0
7.114,0.61,1.24,-2.55,-1.42,-0.12,0
7.114,0.36,1.47,-2.58,-1.42,-0.12,0
7.115,0.36,1.47,-2.58,-1.42,-0.12,0
7.122,0.36,1.47,-2.58,-1.61,-0.12,0.07
7.123,0.36,1.47,-2.58,-1.61,-0.12,0.07
7.124,-0.03,1.72,-2.39,-1.61,-0.12,0.07
7.124,-0.03,1.72,-2.39,-1.61,-0.12,0.07
7.133,-0.03,1.72,-2.39,-1.75,-0.13,0.15
7.135,-0.03,1.72,-2.39,-1.75,-0.13,0.15
7.135,-0.34,2.05,-1.95,-1.75,-0.13,0.15
7.136,-0.34,2.05,-1.95,-1.75,-0.13,0.15
7.141,-0.34,2.05,-1.95,-1.8,-0.13,0.27
7.142,-0.34,2.05,-1.95,-1.8,-0.13,0.27
7.142,-0.51,2.44,-0.29,-1.8,-0.13,0.27
7.142,-0.51,2.44,-0.29,-1.8,-0.13,0.27
7.151,-0.51,2.44,-0.29,-1.69,-0.08,0.45
7.152,-0.51,2.44,-0.29,-1.69,-0.08,0.45
7.152,-0.49,2.83,0.05,-1.69,-0.08,0.45
7.153,-0.49,2.83,0.05,-1.69,-0.08,0.45
